Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1020146,000001A0,FALSE,Rx,0,8,0,40,26,2C,FE,FE,0,1A
1020147,000001AC,FALSE,Rx,0,8,9F,5,10,0,69,21,0,C2
1020148,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,A0,C4
1020149,000003A0,FALSE,Rx,0,8,3,5,9B,DF,74,90,A5,3
1020150,000003D4,FALSE,Rx,0,8,40,8A,4A,80,8,0,0,0
1020151,000004A0,FALSE,Rx,0,8,2E,2C,1E,2C,F4,2B,0A,2C
1020152,000004A8,FALSE,Rx,0,8,4B,0,7,80,80,20,50,3C
1020153,000005A0,FALSE,Rx,0,8,83,0A,1E,50,0,C9,9,AB
1020154,000000D0,FALSE,Rx,0,6,59,A9,2C,38,14,F0,0,0
1020155,000000C2,FALSE,Rx,0,8,44,80,0,0,80,40,AA,FB
1020156,0000038A,FALSE,Rx,0,4,78,80,D8,20,0,0,0,0
1020157,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,2C,3
1020158,540,FALSE,Rx,0,8,50,0,FF,0,FF,0,2,0F
1020159,721,FALSE,Rx,0,7,4,3,1,0,0,0,0,0
1020160,280,FALSE,Rx,0,8,0,34,CC,13,34,3D,1A,34
1020161,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020162,488,FALSE,Rx,0,8,41,34,34,7F,9E,FF,FF,A0
1020163,0000044C,FALSE,Rx,0,8,20,F1,44,8A,58,2,5,40
1020164,000000AE,FALSE,Rx,0,8,BB,B8,0,0,0,0,3,0
1020165,000001A0,FALSE,Rx,0,8,0,40,F6,2B,FE,FE,0,1B
1020166,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,B0,D4
1020167,000004A0,FALSE,Rx,0,8,F0,2B,FE,2B,2,2C,1A,2C
1020168,50,FALSE,Rx,0,4,0,B0,E4,54,0,0,0,0
1020169,368,FALSE,Rx,0,8,3,1A,89,A4,5,28,19,0
1020170,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1020171,320,FALSE,Rx,0,8,20,20,32,11,2C,0A,2C,81
1020172,000000D0,FALSE,Rx,0,6,4D,BA,2B,38,14,F0,0,0
1020173,000000C2,FALSE,Rx,0,8,44,80,0,0,80,50,8F,EB
1020174,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7B,0,0
1020175,000005C0,FALSE,Rx,0,8,7,0,0,A6,21,0,0,80
1020176,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,34,3
1020177,540,FALSE,Rx,0,8,60,0,FF,0,FF,0,2,0F
1020178,280,FALSE,Rx,0,8,0,34,CC,13,34,3D,1A,34
1020179,284,FALSE,Rx,0,6,0B,0B,0,0,0,0,0,0
1020180,288,FALSE,Rx,0,8,8A,BD,78,0,0,50,A3,21
1020181,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020182,000000D2,FALSE,Rx,0,5,38,3C,0,0,4,0,0,0
1020183,480,FALSE,Rx,0,8,84,0,6B,F3,77,8,6,65
1020184,488,FALSE,Rx,0,8,51,34,34,7F,9E,FF,FF,B0
1020185,0000048A,FALSE,Rx,0,8,16,A5,1,2,0,0,0,B0
1020186,588,FALSE,Rx,0,8,E9,68,7F,81,20,80,4,95
1020187,0000058C,FALSE,Rx,0,8,90,A0,15,0,0,0,0,0
1020188,5.00E+00,FALSE,Rx,0,8,30,0,3C,14,BA,75,7,FB
1020189,5.00E+08,FALSE,Rx,0,8,0,0,FF,FF,0,0C,0,0
1020190,000000AE,FALSE,Rx,0,8,CB,C8,0,0,0,0,3,0
1020191,000001A0,FALSE,Rx,0,8,0,40,16,2C,FE,FE,0,1C
1020192,000001AC,FALSE,Rx,0,8,9C,6,10,0,69,21,0,C2
1020193,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,C0,A4
1020194,000003A0,FALSE,Rx,0,8,82,6,A8,13,45,D1,A8,3
1020195,000003D4,FALSE,Rx,0,8,4E,8B,45,80,8,0,0,0
1020196,000004A0,FALSE,Rx,0,8,1A,2C,14,2C,F8,2B,1C,2C
1020197,366,FALSE,Rx,0,8,55,5,0,0,0,0,80,D0
1020198,000004A8,FALSE,Rx,0,8,48,0,3,80,80,20,60,0B
1020199,0000056A,FALSE,Rx,0,8,7E,3,8,38,10,0D,0,50
1020200,000005A0,FALSE,Rx,0,8,82,0,1E,60,0,D6,9,AB
1020201,000000D0,FALSE,Rx,0,6,3E,CB,29,38,14,F0,0,0
1020202,000000C2,FALSE,Rx,0,8,44,80,0,0,80,60,E0,DB
1020203,000005F7,FALSE,Rx,0,4,0,0,0,0,0,0,0,0
1020204,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,3C,3
1020205,540,FALSE,Rx,0,8,70,0,FF,0,FF,0,2,0F
1020206,280,FALSE,Rx,0,8,0,34,D0,13,34,3D,1A,34
1020207,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020208,488,FALSE,Rx,0,8,21,34,34,7F,9E,FF,FF,C0
1020209,0000044C,FALSE,Rx,0,8,35,F4,44,8A,58,2,5,50
1020210,000000AE,FALSE,Rx,0,8,DB,D8,0,0,0,0,3,0
1020211,000001A0,FALSE,Rx,0,8,0,40,0E,2C,FE,FE,0,1D
1020212,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,D0,B4
1020213,000004A0,FALSE,Rx,0,8,14,2C,0A,2C,F2,2B,6,2C
1020214,50,FALSE,Rx,0,4,0,B0,F4,44,0,0,0,0
1020215,368,FALSE,Rx,0,8,2,1B,89,A4,5,28,19,0
1020216,320,FALSE,Rx,0,8,20,20,32,25,2C,4B,2C,81
1020217,000000D0,FALSE,Rx,0,6,28,DC,28,38,14,F0,0,0
1020218,000000C2,FALSE,Rx,0,8,44,80,0,0,80,70,C5,CB
1020219,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7B,0,0
1020220,0000038A,FALSE,Rx,0,4,48,80,E8,20,0,0,0,0
1020221,000005C0,FALSE,Rx,0,8,8,0,0,A6,21,0,0,8F
1020222,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,44,3
1020223,540,FALSE,Rx,0,8,80,0,FF,0,FF,0,2,56
1020224,280,FALSE,Rx,0,8,0,34,D0,13,34,3D,1B,35
1020225,284,FALSE,Rx,0,6,0C,0C,0,0,0,0,0,0
1020226,288,FALSE,Rx,0,8,E8,BD,78,0,0,50,A3,21
1020227,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020228,000000D2,FALSE,Rx,0,5,39,3D,0,0,4,0,0,0
1020229,480,FALSE,Rx,0,8,C0,0,81,F3,77,8,6,CB
1020230,488,FALSE,Rx,0,8,30,35,34,7F,9E,FF,FF,D0
1020231,000003B2,FALSE,Rx,0,8,0,80,47,2,0,0,0,0
1020232,0000048A,FALSE,Rx,0,8,66,A5,1,2,0,0,0,C0
1020233,588,FALSE,Rx,0,8,E9,68,7F,1,20,80,4,95
1020234,000000AE,FALSE,Rx,0,8,EB,E8,0,0,0,0,3,0
1020235,000001A0,FALSE,Rx,0,8,0,40,10,2C,FE,FE,0,1E
1020236,000001AC,FALSE,Rx,0,8,9D,7,10,0,69,21,0,C2
1020237,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,E0,84
1020238,000003A0,FALSE,Rx,0,8,51,7,B5,4B,15,12,AC,3
1020239,000003D4,FALSE,Rx,0,8,49,8C,45,80,8,0,0,0
1020240,000004A0,FALSE,Rx,0,8,1A,2C,6,2C,E4,2B,FA,2B
1020241,000004A8,FALSE,Rx,0,8,48,0,3,80,80,20,70,1B
1020242,000005A0,FALSE,Rx,0,8,82,FC,1D,70,0,E4,9,AB
1020243,520,FALSE,Rx,0,8,61,43,1,15,75,7E,86,2
1020244,000000D0,FALSE,Rx,0,6,19,ED,28,38,14,F0,0,0
1020245,000000C2,FALSE,Rx,0,8,44,80,0,0,80,80,39,BB
1020246,000003D2,FALSE,Rx,0,7,B0,2,33,80,1,0,0,0
1020247,000002B7,FALSE,Rx,0,8,13,3,0,0,0,0,10,0
1020248,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,4C,3
1020249,540,FALSE,Rx,0,8,90,0,FF,0,FF,0,2,56
1020250,280,FALSE,Rx,0,8,0,34,D0,13,34,3D,1B,35
1020251,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020252,488,FALSE,Rx,0,8,0,35,34,7F,9E,FF,FF,E0
1020253,0000044C,FALSE,Rx,0,8,4,F5,44,8A,58,2,5,60
1020254,000000AE,FALSE,Rx,0,8,FB,F8,0,0,0,0,3,0
1020255,000001A0,FALSE,Rx,0,8,0,40,20,2C,FE,FE,0,1F
1020256,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,F0,94
1020257,50,FALSE,Rx,0,4,0,B0,4,B4,0,0,0,0
1020258,000004A0,FALSE,Rx,0,8,2E,2C,14,2C,D4,2B,FE,2B
1020259,368,FALSE,Rx,0,8,5,1C,89,A4,5,28,19,0
1020260,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1020261,320,FALSE,Rx,0,8,20,20,32,17,2C,0C,2C,81
1020262,000000D0,FALSE,Rx,0,6,0B,FE,29,38,14,F0,0,0
1020263,000000C2,FALSE,Rx,0,8,44,80,0,0,80,90,1C,AB
1020264,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7B,0,0
1020265,000005C0,FALSE,Rx,0,8,9,0,0,A6,21,0,0,8E
1020266,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,54,3
1020267,540,FALSE,Rx,0,8,A0,0,FF,0,FF,0,2,56
1020268,280,FALSE,Rx,0,8,0,34,E0,13,34,3D,1B,35
1020269,284,FALSE,Rx,0,6,0D,0D,0,0,0,0,0,0
1020270,288,FALSE,Rx,0,8,E8,BD,78,0,0,50,A3,21
1020271,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020272,000000D2,FALSE,Rx,0,5,3A,3E,0,0,4,0,0,0
1020273,480,FALSE,Rx,0,8,C0,0,97,F3,77,8,6,DD
1020274,488,FALSE,Rx,0,8,10,35,34,7F,9E,FF,FF,F0
1020275,0000048A,FALSE,Rx,0,8,76,A5,1,2,0,0,0,D0
1020276,588,FALSE,Rx,0,8,E9,68,7F,4,20,80,4,95
1020277,000000AE,FALSE,Rx,0,8,0B,8,0,0,0,0,3,0
1020278,000001A0,FALSE,Rx,0,8,0,40,1C,2C,FE,FE,0,10
1020279,000001AB,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1020280,000001AC,FALSE,Rx,0,8,96,8,10,0,6D,21,0,C2
1020281,000003D4,FALSE,Rx,0,8,48,8D,45,80,8,0,0,0
1020282,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,0,64
1020283,000003A0,FALSE,Rx,0,8,AF,8,C3,7F,E5,52,AF,3
1020284,0000056A,FALSE,Rx,0,8,4E,3,8,38,10,0D,0,60
1020285,366,FALSE,Rx,0,8,56,6,0,0,0,0,80,D0
1020286,000004A0,FALSE,Rx,0,8,24,2C,14,2C,EE,2B,0A,2C
1020287,000004A8,FALSE,Rx,0,8,48,0,3,80,80,20,80,EB
1020288,000005A0,FALSE,Rx,0,8,82,4,1E,80,0,F1,9,AB
1020289,000000D0,FALSE,Rx,0,6,FF,0F,2C,38,14,F0,0,0
1020290,000000C2,FALSE,Rx,0,8,44,80,0,0,80,A0,73,9B
1020291,000005B7,FALSE,Rx,0,8,D1,D1,0,0,0,0,0,0
1020292,0000038A,FALSE,Rx,0,4,58,80,F8,20,0,0,0,0
1020293,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,5C,3
1020294,540,FALSE,Rx,0,8,B0,0,FF,0,FF,0,2,56
1020295,722,FALSE,Rx,0,7,4,3,1,1,0,0,0,0
1020296,280,FALSE,Rx,0,8,0,34,E0,13,34,3D,1B,35
1020297,380,FALSE,Rx,0,8,0,8F,0,91,0,0,0,0F
1020298,488,FALSE,Rx,0,8,4D,35,34,7F,9E,FF,52,0
1020299,0000044C,FALSE,Rx,0,8,16,F7,44,8A,58,2,5,70
1020300,000000AE,FALSE,Rx,0,8,1B,18,0,0,0,0,3,0
1020301,000001A0,FALSE,Rx,0,8,0,40,22,2C,FE,FE,0,11
1020302,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,10,74
1020303,50,FALSE,Rx,0,4,0,B0,14,A4,0,0,0,0
1020304,000004A0,FALSE,Rx,0,8,14,2C,32,2C,20,2C,14,2C
1020305,368,FALSE,Rx,0,8,4,1D,89,A4,5,28,19,0
1020306,320,FALSE,Rx,0,8,20,20,32,11,2C,0D,2C,81
1020307,000000D0,FALSE,Rx,0,6,E0,10,2C,38,14,F0,0,0
1020308,000000C2,FALSE,Rx,0,8,44,80,0,0,80,B0,56,8B
1020309,000003D0,FALSE,Rx,0,6,1,0,8,0,C8,7B,0,0
1020310,000005C0,FALSE,Rx,0,8,0A,0,0,A6,21,0,0,8D
1020311,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,64,3
1020312,540,FALSE,Rx,0,8,C0,0,FF,0,FF,0,2,0F
1020313,280,FALSE,Rx,0,8,0,34,D4,13,34,3D,1B,35
1020314,284,FALSE,Rx,0,6,0E,0E,0,0,0,0,0,0
1020315,288,FALSE,Rx,0,8,E8,BD,78,0,0,50,A3,21
1020316,380,FALSE,Rx,0,8,0,8F,0,91,0,0,0,0F
1020317,480,FALSE,Rx,0,8,C0,0,AD,F3,77,8,6,E7
1020318,000000D2,FALSE,Rx,0,5,3B,3F,0,0,4,0,0,0
1020319,488,FALSE,Rx,0,8,27,35,34,7F,9E,FF,28,10
1020320,0000048A,FALSE,Rx,0,8,46,A5,1,2,0,0,0,E0
1020321,588,FALSE,Rx,0,8,E9,68,7F,83,20,80,4,95
1020322,000000AE,FALSE,Rx,0,8,2B,28,0,0,0,0,3,0
1020323,000001A0,FALSE,Rx,0,8,0,40,0C,2C,FE,FE,0,12
1020324,000001AC,FALSE,Rx,0,8,93,9,10,0,69,21,0,C2
1020325,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,20,44
1020326,000003A0,FALSE,Rx,0,8,FD,9,D0,B3,B5,93,B2,3
1020327,000003D4,FALSE,Rx,0,8,4B,8E,45,80,8,0,0,0
1020328,000004A0,FALSE,Rx,0,8,F8,2B,20,2C,6,2C,9E,2B
1020329,000004A8,FALSE,Rx,0,8,48,0,3,80,80,20,90,FB
1020330,000005A0,FALSE,Rx,0,8,81,F8,1D,90,0,FE,9,AB
1020331,000000D0,FALSE,Rx,0,6,D8,21,25,38,14,F0,0,0
1020332,000000C2,FALSE,Rx,0,8,44,80,0,0,80,C0,AD,7B
1020333,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1020334,397,FALSE,Rx,0,8,8,0,8,0,0,0,0,0
1020335,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,6C,3
1020336,540,FALSE,Rx,0,8,D0,0,FF,0,FF,0,2,0F
1020337,280,FALSE,Rx,0,8,0,34,D4,13,34,3D,1B,35
1020338,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020339,488,FALSE,Rx,0,8,BE,35,34,7F,9E,FF,81,20
1020340,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1020341,392,FALSE,Rx,0,8,8,0,7,21,0,1A,60,0
1020342,570,FALSE,Rx,0,5,47,0,AB,0,0,0,0,0
1020343,000005D0,FALSE,Rx,0,8,C0,4,61,8F,39,59,C0,0
1020344,0000044C,FALSE,Rx,0,8,E6,F7,44,8A,58,2,5,80
1020345,000000AE,FALSE,Rx,0,8,3B,38,0,0,0,0,3,0
1020346,000001A0,FALSE,Rx,0,8,0,40,1C,2C,FE,FE,0,13
1020347,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,30,54
1020348,000004A0,FALSE,Rx,0,8,0A,2C,2E,2C,FA,2B,7E,2B
1020349,50,FALSE,Rx,0,4,0,B0,24,94,0,0,0,0
1020350,0000059D,FALSE,Rx,0,8,0,AA,ED,0,0,0,0,0
1020351,368,FALSE,Rx,0,8,0F,1E,89,98,5,1C,19,0
1020352,320,FALSE,Rx,0,8,20,20,32,1D,2C,0E,2C,81
1020353,000000D0,FALSE,Rx,0,6,CE,32,20,38,14,F0,0,0
