Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18445088912553547313,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912553547878,00000050,false,Rx,0,4,00,B0,94,24,00,00,00,00,
18445088912553548810,00000550,false,Rx,0,8,40,C0,80,00,00,00,00,00,
18445088912553549541,00000721,false,Rx,0,7,08,03,01,00,00,00,00,00,
18445088912553550085,00000280,false,Rx,0,8,01,1F,94,0C,1F,00,1A,1F,
18445088912553550287,00000284,false,Rx,0,6,9E,51,8A,40,05,00,00,00,
18445088912553550524,00000288,false,Rx,0,8,36,BA,78,00,00,50,ED,0E,
18445088912553550765,000000AE,false,Rx,0,8,3B,38,00,00,00,00,03,00,
18445088912553551011,00000380,false,Rx,0,8,00,93,00,B2,00,00,00,07,
18445088912553551252,000001A0,false,Rx,0,8,00,40,5E,0C,FE,FE,00,13,
18445088912553551485,0000044C,false,Rx,0,8,E3,8A,42,94,58,02,05,E0,
18445088912553551714,000001AC,false,Rx,0,8,1A,91,10,00,2A,A1,D1,C1,
18445088912553551946,00000480,false,Rx,0,8,19,00,A5,AC,77,08,06,69,
18445088912553552190,000002A0,false,Rx,0,8,00,00,00,64,00,00,30,54,
18445088912553552431,00000488,false,Rx,0,8,B2,1F,1F,80,6D,FF,81,21,
18445088912553552666,000003A0,false,Rx,0,8,D7,01,3B,16,07,FD,02,03,
18445088912553552909,0000048A,false,Rx,0,8,1E,0D,01,02,00,00,00,10,
18445088912553553141,000000C2,false,Rx,0,8,10,81,42,82,80,E0,35,CA,
18445088912553553341,000000D0,false,Rx,0,6,EE,42,2A,3C,4A,F0,00,00,
18445088912553553571,00000368,false,Rx,0,8,66,1C,89,93,04,00,64,00,
18445088912553553810,000004A0,false,Rx,0,8,5A,0C,62,0C,72,0C,5A,0C,
18445088912553554051,00000588,false,Rx,0,8,E1,81,80,00,17,80,04,95,
18445088912553554292,000004A8,false,Rx,0,8,14,80,07,80,00,20,10,23,
18445088912553554527,00000320,false,Rx,0,8,20,40,12,6D,0C,8F,0C,81,
18445088912553554769,0000058C,false,Rx,0,8,90,A0,1E,00,00,00,00,00,
18445088912553555002,000005A0,false,Rx,0,8,7D,6A,08,10,00,A2,1C,AB,
18445088912553556521,00000440,false,Rx,0,8,21,52,35,FE,77,00,6C,02,
18445088912553556765,00000540,false,Rx,0,8,D0,00,FF,00,FF,00,03,0F,
18445088912553557438,0000048C,false,Rx,0,8,01,06,07,00,00,00,00,00,
18445088912553557679,000003D4,false,Rx,0,8,F5,8C,F9,80,08,00,00,00,
18445088912553560257,00000280,false,Rx,0,8,01,1F,88,0C,1F,00,1A,1F,
18445088912553560493,000000AE,false,Rx,0,8,4B,48,00,00,00,00,03,00,
18445088912553560740,00000380,false,Rx,0,8,00,93,00,B2,00,00,00,07,
18445088912553560979,000001A0,false,Rx,0,8,00,40,58,0C,FE,FE,00,14,
18445088912553561217,00000488,false,Rx,0,8,2B,1F,1F,80,6D,FF,08,31,
18445088912553561460,000002A0,false,Rx,0,8,00,00,00,64,00,00,40,24,
18445088912553561708,000004A0,false,Rx,0,8,6E,0C,44,0C,46,0C,48,0C,
18445088912553562458,000005C0,false,Rx,0,8,09,00,00,A6,2D,00,08,8A,
18445088912553562702,000002B7,false,Rx,0,8,1B,0B,00,00,00,00,10,00,
18445088912553562892,000000D2,false,Rx,0,5,35,31,00,00,04,00,00,00,
18445088912553563126,000000C2,false,Rx,0,8,10,81,76,81,80,F0,4E,87,
18445088912553563323,000000D0,false,Rx,0,6,FD,53,29,3C,4B,F0,00,00,
18445088912553563489,0000038A,false,Rx,0,4,D8,80,78,20,00,00,00,00,
18445088912553563733,00000366,false,Rx,0,8,5E,0E,00,00,00,00,80,D0,
18445088912553563935,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
18445088912553564169,0000056A,false,Rx,0,8,C8,03,10,20,10,0B,00,E0,
18445088912553564641,00000520,false,Rx,0,8,0A,02,01,0F,1B,2E,EE,02,
18445088912553565364,000005E0,false,Rx,0,8,30,00,37,14,49,63,07,FB,
18445088912553566482,00000440,false,Rx,0,8,21,52,36,FE,77,00,74,02,
18445088912553566725,00000540,false,Rx,0,8,E0,00,FF,00,FF,00,03,0F,
18445088912553567135,0000048C,false,Rx,0,8,00,07,07,00,00,00,00,00,
18445088912553567804,00000050,false,Rx,0,4,00,B0,A4,14,00,00,00,00,
18445088912553570116,00000280,false,Rx,0,8,01,1F,88,0C,1F,00,1A,1F,
18445088912553570314,00000284,false,Rx,0,6,9D,52,8A,40,05,00,00,00,
18445088912553570554,00000288,false,Rx,0,8,36,BA,78,00,00,50,ED,0E,
18445088912553570791,000000AE,false,Rx,0,8,5B,58,00,00,00,00,03,00,
18445088912553571039,00000380,false,Rx,0,8,00,93,00,B7,00,00,00,07,
18445088912553571281,000001A0,false,Rx,0,8,00,40,40,0C,FE,FE,00,15,
18445088912553571517,0000044C,false,Rx,0,8,FB,82,42,94,58,02,05,F0,
18445088912553571751,000001AC,false,Rx,0,8,07,92,10,00,34,A1,D1,C1,
18445088912553571983,00000480,false,Rx,0,8,19,00,B5,AC,77,08,06,79,
18445088912553572230,000002A0,false,Rx,0,8,00,00,00,64,00,00,50,34,
18445088912553572465,00000488,false,Rx,0,8,75,1F,1F,80,6D,FF,26,41,
18445088912553572702,000003A0,false,Rx,0,8,A0,02,3E,26,47,FD,03,03,
18445088912553572945,0000048A,false,Rx,0,8,2E,0D,01,02,00,00,00,20,
18445088912553573181,000000C2,false,Rx,0,8,10,81,BA,81,80,00,9C,33,
18445088912553573376,000000D0,false,Rx,0,6,C4,64,21,3C,4D,F0,00,00,
18445088912553573608,00000368,false,Rx,0,8,67,1D,89,93,04,00,64,00,
18445088912553573836,000003D2,false,Rx,0,7,A8,1A,33,80,01,00,00,00,
18445088912553574072,000004A0,false,Rx,0,8,68,0C,18,0C,4C,0C,32,0C,
18445088912553574305,00000588,false,Rx,0,8,E1,81,80,83,17,80,04,95,
18445088912553574546,00000320,false,Rx,0,8,20,40,12,5D,0C,40,0C,81,
18445088912553574790,000004A8,false,Rx,0,8,18,80,07,80,00,20,20,1F,
18445088912553575035,000005A0,false,Rx,0,8,7E,56,08,20,00,A5,1C,AB,
18445088912553575294,00000723,false,Rx,0,7,08,03,05,00,02,00,00,00,
18445088912553576286,000003B2,false,Rx,0,8,00,80,47,02,00,00,00,00,
18445088912553576538,00000440,false,Rx,0,8,21,52,36,FE,77,00,7C,02,
18445088912553576778,00000540,false,Rx,0,8,F0,00,FF,00,FF,00,03,0F,
18445088912553577022,0000048C,false,Rx,0,8,0F,08,07,00,00,00,00,00,
18445088912553577517,000003D4,false,Rx,0,8,F6,8D,FB,80,08,00,00,00,
18445088912553580413,000000AE,false,Rx,0,8,6B,68,00,00,00,00,03,00,
18445088912553580655,00000280,false,Rx,0,8,01,1F,88,0C,1F,00,1A,1F,
18445088912553580895,000001A0,false,Rx,0,8,00,40,28,0C,FE,FE,00,16,
18445088912553581139,00000380,false,Rx,0,8,00,93,00,B9,00,00,00,07,
18445088912553581384,000002A0,false,Rx,0,8,00,00,00,64,00,00,60,04,
18445088912553581624,00000488,false,Rx,0,8,BC,1F,1F,80,6D,FF,FF,51,
18445088912553581859,000004A0,false,Rx,0,8,54,0C,FC,0B,3E,0C,2A,0C,
18445088912553582099,000005C0,false,Rx,0,8,0A,00,00,A6,2D,00,08,89,
18445088912553582954,000000D2,false,Rx,0,5,36,32,00,00,04,00,00,00,
18445088912553583188,000000C2,false,Rx,0,8,10,81,32,81,80,10,68,AB,
18445088912553583386,000000D0,false,Rx,0,6,ED,75,19,3C,4D,F0,00,00,
18445088912553583596,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912553586449,00000440,false,Rx,0,8,21,52,36,FE,77,00,04,02,
18445088912553586686,00000540,false,Rx,0,8,00,00,FF,00,FF,00,03,56,
18445088912553587877,00000050,false,Rx,0,4,00,B0,B4,04,00,00,00,00,
18445088912553590128,00000280,false,Rx,0,8,01,1F,88,0C,20,00,1A,20,
18445088912553590328,00000284,false,Rx,0,6,9C,53,8A,40,05,00,00,00,
18445088912553590564,00000288,false,Rx,0,8,36,BA,78,00,00,50,ED,0E,
18445088912553590803,000000AE,false,Rx,0,8,7B,78,00,00,00,00,03,00,
18445088912553591047,00000380,false,Rx,0,8,00,93,00,B9,00,00,00,07,
18445088912553591289,000001A0,false,Rx,0,8,00,40,1A,0C,FE,FE,00,17,
18445088912553591524,0000044C,false,Rx,0,8,0E,87,42,94,58,02,05,00,
18445088912553591769,000001AB,false,Rx,0,8,09,09,00,00,00,00,00,00,
18445088912553592000,00000480,false,Rx,0,8,19,00,B5,AC,77,08,06,79,
18445088912553592239,000001AC,false,Rx,0,8,1D,93,10,00,2F,A1,D1,C1,
18445088912553592404,0000038A,false,Rx,0,4,28,80,88,20,00,00,00,00,
18445088912553592647,000002A0,false,Rx,0,8,00,00,00,64,00,00,70,14,
18445088912553592883,00000488,false,Rx,0,8,B3,20,1F,80,6D,FF,FF,61,
18445088912553593116,000000C2,false,Rx,0,8,10,81,EE,80,80,20,45,E0,
18445088912553593313,000000D0,false,Rx,0,6,23,86,27,3C,4E,F0,00,00,
18445088912553593553,00000368,false,Rx,0,8,64,1E,89,93,04,00,64,00,
18445088912553593789,000003A0,false,Rx,0,8,FE,03,42,32,77,FD,04,03,
18445088912553594031,0000048A,false,Rx,0,8,38,0B,01,02,00,00,00,30,
18445088912553594269,00000320,false,Rx,0,8,20,40,12,41,0C,41,0C,81,
18445088912553594518,0000048C,false,Rx,0,8,0E,09,07,00,00,00,00,00,
18445088912553594754,000004A0,false,Rx,0,8,2E,0C,08,0C,38,0C,28,0C,
18445088912553594869,00000572,false,Rx,0,1,07,00,00,00,00,00,00,00,
18445088912553595112,000004A8,false,Rx,0,8,18,80,07,80,00,20,30,0F,
18445088912553595352,00000588,false,Rx,0,8,E1,81,80,00,17,80,04,95,
18445088912553595586,000005A0,false,Rx,0,8,7E,3C,08,30,00,A9,1C,AB,
18445088912553595840,000005B7,false,Rx,0,8,D3,D3,00,00,00,00,00,00,
18445088912553596083,00000397,false,Rx,0,8,01,09,08,00,00,00,00,00,
18445088912553596609,00000440,false,Rx,0,8,21,52,36,FE,77,00,0C,02,
18445088912553596849,00000540,false,Rx,0,8,10,00,FF,00,FF,00,03,56,
18445088912553597529,000003D4,false,Rx,0,8,08,8E,07,81,08,00,00,00,
18445088912553600137,00000280,false,Rx,0,8,01,1F,84,0C,20,00,1A,20,
18445088912553600379,00000380,false,Rx,0,8,00,93,00,BB,00,00,00,07,
18445088912553600623,000000AE,false,Rx,0,8,8B,88,00,00,00,00,03,00,
18445088912553600858,00000488,false,Rx,0,8,A3,20,1F,80,6D,FF,FF,71,
18445088912553601100,000001A0,false,Rx,0,8,00,40,1C,0C,FE,FE,00,18,
18445088912553601368,000002A0,false,Rx,0,8,00,00,00,64,00,00,80,E4,
18445088912553601641,000004A0,false,Rx,0,8,1C,0C,1C,0C,20,0C,26,0C,
18445088912553602319,0000059D,false,Rx,0,8,00,AA,ED,00,00,00,00,00,
18445088912553602565,000000D2,false,Rx,0,5,37,33,00,00,04,00,00,00,
18445088912553602996,000000D0,false,Rx,0,6,4B,97,40,3C,50,F0,00,00,
18445088912553603226,000000C2,false,Rx,0,8,10,81,10,81,80,30,CA,AD,
18445088912553603429,000003D0,false,Rx,0,6,02,00,08,00,C8,87,00,00,
18445088912553603661,0000056A,false,Rx,0,8,D8,03,10,20,10,0B,00,F0,
18445088912553603906,00000366,false,Rx,0,8,5F,0F,00,00,00,00,80,D0,
18445088912553604098,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912553606066,000005C0,false,Rx,0,8,0B,00,00,A6,2D,00,08,88,
18445088912553606444,00000440,false,Rx,0,8,21,52,36,FE,77,00,14,02,
18445088912553606690,0000048C,false,Rx,0,8,0D,0A,07,00,00,00,00,00,
18445088912553606932,00000540,false,Rx,0,8,20,00,FF,00,FF,00,03,56,
18445088912553607868,00000050,false,Rx,0,4,00,B0,C4,74,00,00,00,00,
18445088912553610091,00000280,false,Rx,0,8,01,1F,84,0C,20,00,1A,20,
18445088912553610291,00000284,false,Rx,0,6,9B,54,8A,40,05,00,00,00,
18445088912553610524,00000288,false,Rx,0,8,4E,BA,78,00,00,50,ED,0E,
18445088912553610764,000000AE,false,Rx,0,8,9B,98,00,00,00,00,03,00,
18445088912553611005,00000380,false,Rx,0,8,00,93,00,BB,00,00,00,07,
18445088912553611245,000001A0,false,Rx,0,8,00,40,12,0C,FE,FE,00,19,
18445088912553611478,0000044C,false,Rx,0,8,E4,7D,42,94,58,02,05,10,
18445088912553611714,000001AC,false,Rx,0,8,10,94,10,00,25,A1,D1,C1,
18445088912553611950,00000480,false,Rx,0,8,70,00,C5,AC,77,08,06,60,
18445088912553612190,000002A0,false,Rx,0,8,00,00,00,64,00,00,90,F4,
18445088912553612430,00000488,false,Rx,0,8,53,20,1F,80,6D,FF,FF,81,
18445088912553612665,000003A0,false,Rx,0,8,0C,04,46,42,B7,BD,05,03,
18445088912553612908,000002B7,false,Rx,0,8,1C,0C,00,00,00,00,10,00,
18445088912553613143,000000C2,false,Rx,0,8,10,81,20,82,80,40,85,8C,
18445088912553613341,000000D0,false,Rx,0,6,7C,A8,49,3C,51,F0,00,00,
18445088912553613577,00000368,false,Rx,0,8,65,1F,89,93,04,00,64,00,
18445088912553613819,0000048A,false,Rx,0,8,48,0B,01,02,00,00,00,40,
18445088912553614059,000004A0,false,Rx,0,8,0C,0C,1A,0C,16,0C,08,0C,
18445088912553614299,00000588,false,Rx,0,8,E1,81,80,81,17,80,04,95,
18445088912553614535,00000320,false,Rx,0,8,20,40,12,19,0C,02,0C,81,
18445088912553614774,000004A8,false,Rx,0,8,18,80,03,80,00,20,40,7B,
18445088912553615052,000005A0,false,Rx,0,8,7D,36,08,40,00,AD,1C,AB,
18445088912553616522,00000440,false,Rx,0,8,21,52,36,FE,77,00,1C,02,
18445088912553616763,00000540,false,Rx,0,8,30,00,FF,00,FF,00,03,56,
18445088912553617596,000003D4,false,Rx,0,8,07,8F,09,81,08,00,00,00,
18445088912553620154,00000280,false,Rx,0,8,01,1F,84,0C,20,00,1A,20,
18445088912553620395,00000380,false,Rx,0,8,00,93,00,BB,00,00,00,07,
18445088912553620637,000000AE,false,Rx,0,8,AB,A8,00,00,00,00,03,00,
18445088912553620873,00000488,false,Rx,0,8,43,20,1F,80,6D,FF,FF,91,
18445088912553621115,000001A0,false,Rx,0,8,00,40,02,0C,FE,FE,00,1A,
18445088912553621361,0000048C,false,Rx,0,8,0C,0B,07,00,00,00,00,00,
18445088912553621603,000002A0,false,Rx,0,8,00,00,00,64,00,00,A0,C4,
18445088912553621772,0000038A,false,Rx,0,4,38,80,98,20,00,00,00,00,
18445088912553622005,000004A0,false,Rx,0,8,12,0C,F2,0B,0E,0C,EA,0B,
18445088912553622751,000000D2,false,Rx,0,5,30,34,00,00,04,00,00,00,
18445088912553623001,000000D0,false,Rx,0,6,19,B9,3F,3C,53,F0,00,00,
18445088912553623236,000000C2,false,Rx,0,8,10,81,64,82,80,50,5F,38,
18445088912553623441,000003D0,false,Rx,0,6,02,00,08,00,C8,87,00,00,
18445088912553623663,000003D2,false,Rx,0,7,A9,1B,33,80,01,00,00,00,
18445088912553625450,000005C0,false,Rx,0,8,0C,00,00,A6,2D,00,08,8F,
18445088912553626140,00000390,false,Rx,0,8,03,00,50,00,40,00,00,08,
18445088912553626405,00000392,false,Rx,0,8,08,00,03,21,00,17,80,00,
18445088912553626639,00000440,false,Rx,0,8,21,52,36,FE,77,00,24,02,
18445088912553626877,00000540,false,Rx,0,8,40,00,FF,00,FF,00,03,0F,
18445088912553627063,00000570,false,Rx,0,5,47,20,AC,00,00,00,00,00,
18445088912553627319,000005D0,false,Rx,0,8,C0,04,61,8F,39,59,C0,00,
18445088912553627857,00000050,false,Rx,0,4,00,B0,D4,64,00,00,00,00,
18445088912553630127,0000048C,false,Rx,0,8,0B,0C,07,00,00,00,00,00,
18445088912553630372,00000280,false,Rx,0,8,01,1F,84,0C,20,00,1A,20,
18445088912553630610,000000AE,false,Rx,0,8,BB,B8,00,00,00,00,03,00,
18445088912553630808,00000284,false,Rx,0,6,9A,55,8A,40,05,00,00,00,
18445088912553631051,000001A0,false,Rx,0,8,00,40,F0,0B,FE,FE,00,1B,
18445088912553631284,00000288,false,Rx,0,8,4E,BA,78,00,00,50,ED,0D,
18445088912553631518,000001AC,false,Rx,0,8,15,95,10,00,25,A1,D5,C1,
18445088912553631760,00000380,false,Rx,0,8,00,93,00,BB,00,00,00,07,
18445088912553632004,000002A0,false,Rx,0,8,00,00,00,64,00,00,B0,D4,
18445088912553632236,0000044C,false,Rx,0,8,D1,78,42,94,58,02,05,20,
18445088912553632465,000003A0,false,Rx,0,8,51,05,49,52,F7,BD,06,03,
18445088912553632702,00000480,false,Rx,0,8,70,00,C5,AC,77,08,06,60,
18445088912553632939,00000488,false,Rx,0,8,73,20,1F,80,6D,FF,FF,A1,
18445088912553633169,000000C2,false,Rx,0,8,10,81,DC,81,80,60,55,B1,
18445088912553633365,000000D0,false,Rx,0,6,76,CA,24,3C,54,F0,00,00,
18445088912553633602,00000368,false,Rx,0,8,77,10,89,8E,04,00,64,00,
18445088912553633843,0000048A,false,Rx,0,8,58,0B,01,02,00,00,00,50,
18445088912553634082,000004A0,false,Rx,0,8,0C,0C,D6,0B,10,0C,D8,0B,
18445088912553634316,00000320,false,Rx,0,8,20,40,12,13,0C,03,0C,81,
18445088912553634560,000004A8,false,Rx,0,8,18,80,07,80,00,20,50,6F,
18445088912553634802,00000588,false,Rx,0,8,E1,81,80,00,17,80,04,95,
18445088912553635036,000005A0,false,Rx,0,8,7D,1E,08,50,00,B0,1C,AB,
18445088912553636302,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912553636585,00000440,false,Rx,0,8,21,52,37,FE,77,00,2C,02,
18445088912553636825,00000540,false,Rx,0,8,50,00,FF,00,FF,00,03,0F,
18445088912553637543,000003D4,false,Rx,0,8,15,80,14,81,08,00,00,00,
18445088912553640195,00000280,false,Rx,0,8,01,1F,6C,0C,20,00,1A,20,
18445088912553640436,000000AE,false,Rx,0,8,CB,C8,00,00,00,00,03,00,
18445088912553640679,00000380,false,Rx,0,8,00,93,00,BB,00,00,00,07,
18445088912553640920,000001A0,false,Rx,0,8,00,40,E2,0B,FE,FE,00,1C,
18445088912553641160,00000488,false,Rx,0,8,62,20,1F,80,6C,FF,FF,B1,
18445088912553641402,000002A0,false,Rx,0,8,00,00,00,64,00,00,C0,A4,
18445088912553641674,000004A0,false,Rx,0,8,02,0C,C6,0B,12,0C,D4,0B,
18445088912553643001,000000D0,false,Rx,0,6,52,DB,16,3C,53,F0,00,00,
18445088912553643229,000000C2,false,Rx,0,8,10,81,22,80,80,70,DA,5C,
18445088912553643435,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912553643673,0000056A,false,Rx,0,8,28,03,10,20,10,0B,00,00,
18445088912553643913,00000366,false,Rx,0,8,50,00,00,00,00,00,80,D0,
18445088912553644101,000000D2,false,Rx,0,5,31,35,00,00,04,00,00,00,
18445088912553644668,0000048C,false,Rx,0,8,0A,0D,07,00,00,00,00,00,
18445088912553646446,00000440,false,Rx,0,8,21,52,37,FE,77,00,34,02,
18445088912553646687,00000540,false,Rx,0,8,60,00,FF,00,FF,00,03,0F,
18445088912553647532,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912553647868,00000050,false,Rx,0,4,00,B0,E4,54,00,00,00,00,
18445088912553649678,000005C0,false,Rx,0,8,0D,00,00,A6,2D,00,08,8E,
18445088912553650106,00000280,false,Rx,0,8,01,1F,6C,0C,20,00,1A,20,
18445088912553650305,00000284,false,Rx,0,6,99,56,8A,40,05,00,00,00,
18445088912553650537,00000288,false,Rx,0,8,4E,BA,78,00,00,50,ED,0D,
18445088912553650779,000000AE,false,Rx,0,8,DB,D8,00,00,00,00,03,00,
18445088912553651023,00000380,false,Rx,0,8,00,93,00,BA,00,00,00,07,
18445088912553651267,000001A0,false,Rx,0,8,00,40,CE,0B,FE,FE,00,1D,
18445088912553651498,0000044C,false,Rx,0,8,CF,76,42,94,58,02,05,30,
18445088912553651730,000001AC,false,Rx,0,8,13,96,10,00,20,A1,D5,C1,
18445088912553651964,00000480,false,Rx,0,8,70,00,D5,AC,77,08,06,70,
18445088912553652205,000002A0,false,Rx,0,8,00,00,00,64,00,00,D0,B4,
18445088912553652376,0000038A,false,Rx,0,4,08,80,A8,20,00,00,00,00,
18445088912553652610,000003A0,false,Rx,0,8,48,06,4D,5E,27,7E,07,03,
18445088912553652848,00000488,false,Rx,0,8,12,20,1F,80,6C,FF,FF,C1,
18445088912553653044,000000D0,false,Rx,0,6,52,EC,21,3C,53,F0,00,00,
18445088912553653280,000000C2,false,Rx,0,8,10,81,66,00,80,80,18,88,
18445088912553653517,00000368,false,Rx,0,8,76,11,89,8E,04,00,64,00,
18445088912553653757,0000048A,false,Rx,0,8,6A,09,01,02,00,00,00,60,
18445088912553653995,000004A0,false,Rx,0,8,F2,0B,AC,0B,02,0C,D0,0B,
18445088912553654226,00000588,false,Rx,0,8,E1,81,80,86,17,80,04,95,
18445088912553654470,0000048C,false,Rx,0,8,09,0E,07,00,00,00,00,00,
18445088912553654705,00000320,false,Rx,0,8,20,40,12,EF,0B,04,0C,81,
18445088912553654951,000004A8,false,Rx,0,8,03,80,03,80,00,20,60,40,
18445088912553655193,0000058C,false,Rx,0,8,90,A0,1E,00,00,00,00,00,
18445088912553655426,000005A0,false,Rx,0,8,7D,08,08,60,00,B4,1C,AB,
18445088912553656592,00000440,false,Rx,0,8,21,52,37,FE,77,00,3C,02,
18445088912553656832,00000540,false,Rx,0,8,70,00,FF,00,FF,00,03,0F,
18445088912553657582,000003D4,false,Rx,0,8,1E,81,1E,81,08,00,00,00,
18445088912553660172,00000280,false,Rx,0,8,01,20,6C,0C,1F,00,1A,1F,
18445088912553660416,00000380,false,Rx,0,8,00,93,00,BC,00,00,00,07,
18445088912553660660,000000AE,false,Rx,0,8,EB,E8,00,00,00,00,03,00,
18445088912553660903,00000488,false,Rx,0,8,3D,1F,1F,80,6C,FF,FF,D1,
18445088912553661146,000001A0,false,Rx,0,8,00,40,CA,0B,FE,FE,00,1E,
18445088912553661401,000002A0,false,Rx,0,8,00,00,00,64,00,00,E0,84,
18445088912553661669,000004A0,false,Rx,0,8,DA,0B,BA,0B,E0,0B,F2,0B,
18445088912553662481,000002B7,false,Rx,0,8,1D,0D,00,00,00,00,10,00,
18445088912553662926,000000D2,false,Rx,0,5,32,36,00,00,04,00,00,00,
18445088912553663160,000000C2,false,Rx,0,8,10,81,88,80,80,90,3A,D6,
18445088912553663354,000000D0,false,Rx,0,6,42,FD,27,3C,54,F0,00,00,
18445088912553663558,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
18445088912553664050,0000048C,false,Rx,0,8,08,0F,07,00,00,00,00,00,
18445088912553664448,00000420,false,Rx,0,8,9C,A6,AB,00,18,3C,FF,00,
18445088912553665723,000005E0,false,Rx,0,8,30,00,37,14,49,63,07,FB,
18445088912553666458,00000440,false,Rx,0,8,21,52,37,FE,77,00,44,02,
18445088912553666700,00000540,false,Rx,0,8,80,00,FF,00,FF,00,03,56,
18445088912553667856,00000050,false,Rx,0,4,00,B0,F4,44,00,00,00,00,
18445088912553670092,00000280,false,Rx,0,8,01,1F,6C,0C,20,00,1A,20,
18445088912553670291,00000284,false,Rx,0,6,98,57,8A,40,05,00,00,00,
18445088912553670540,000000AE,false,Rx,0,8,FB,F8,00,00,00,00,03,00,
18445088912553670769,00000288,false,Rx,0,8,4E,BA,78,00,00,50,ED,0D,
18445088912553671013,000001A0,false,Rx,0,8,00,40,CC,0B,FE,FE,00,1F,
18445088912553671262,00000380,false,Rx,0,8,00,93,00,C0,00,00,00,07,
18445088912553671502,000001AC,false,Rx,0,8,24,17,10,00,16,21,D5,C1,
18445088912553671733,0000044C,false,Rx,0,8,A6,6F,42,94,58,02,05,40,
18445088912553671973,000002A0,false,Rx,0,8,00,00,00,64,00,00,F0,94,
18445088912553672208,00000480,false,Rx,0,8,70,00,D5,AC,77,08,06,70,
18445088912553672441,000003A0,false,Rx,0,8,2A,07,51,6E,67,7E,08,03,
18445088912553672681,00000488,false,Rx,0,8,0D,20,20,80,6C,FF,FF,E1,
18445088912553672919,0000048A,false,Rx,0,8,7A,09,01,02,00,00,00,70,
18445088912553673155,000000C2,false,Rx,0,8,32,81,EE,80,80,A0,1E,3E,
18445088912553673353,000000D0,false,Rx,0,6,B8,0E,2F,3C,55,F0,00,00,
18445088912553673587,00000368,false,Rx,0,8,75,12,89,8E,04,00,64,00,
18445088912553673808,000003D2,false,Rx,0,7,AE,1C,33,80,01,00,00,00,
18445088912553674040,000004A0,false,Rx,0,8,CC,0B,CC,0B,D8,0B,CA,0B,
18445088912553674282,00000588,false,Rx,0,8,E1,81,80,00,17,80,04,95,
18445088912553674517,00000320,false,Rx,0,8,20,40,12,CD,0B,C5,0B,81,
18445088912553674756,000004A8,false,Rx,0,8,17,80,03,80,00,20,70,44,
18445088912553674997,000005C0,false,Rx,0,8,0E,00,00,A6,2D,00,08,8D,
18445088912553675234,000005A0,false,Rx,0,8,7D,06,08,70,00,B8,1C,AB,
18445088912553675477,0000048C,false,Rx,0,8,17,10,07,00,00,00,00,00,
18445088912553676426,000003B2,false,Rx,0,8,00,80,47,02,00,00,00,00,
18445088912553676659,00000440,false,Rx,0,8,21,52,37,FE,77,00,4C,02,
18445088912553676897,00000540,false,Rx,0,8,90,00,FF,00,FF,00,03,56,
18445088912553677637,000003D4,false,Rx,0,8,18,82,1B,81,08,00,00,00,
18445088912553680189,00000280,false,Rx,0,8,01,20,60,0C,1F,00,19,1F,
18445088912553680435,000000AE,false,Rx,0,8,0B,08,00,00,00,00,03,00,
18445088912553680680,00000380,false,Rx,0,8,00,93,00,C2,00,00,00,07,
18445088912553680924,000001A0,false,Rx,0,8,00,40,C2,0B,FE,FE,00,10,
18445088912553681164,00000488,false,Rx,0,8,DD,1F,20,7F,6C,FF,FF,F1,
18445088912553681410,000002A0,false,Rx,0,8,00,00,00,64,00,00,00,64,
18445088912553681696,000004A0,false,Rx,0,8,C8,0B,BE,0B,C6,0B,B0,0B,
18445088912553682003,0000038A,false,Rx,0,4,18,80,B8,20,00,00,00,00,
18445088912553682927,000000D2,false,Rx,0,5,33,37,00,00,04,00,00,00,
18445088912553683157,000000C2,false,Rx,0,8,32,81,10,81,80,B0,91,0B,
18445088912553683353,000000D0,false,Rx,0,6,B6,1F,33,3C,56,F0,00,00,
18445088912553683595,00000366,false,Rx,0,8,51,01,00,00,00,00,80,D0,
18445088912553683799,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
18445088912553684035,0000056A,false,Rx,0,8,38,03,10,20,10,0B,00,10,
18445088912553684499,000005D2,false,Rx,0,8,02,43,30,31,32,30,38,31,
18445088912553686442,00000440,false,Rx,0,8,21,52,37,FE,77,00,54,02,
18445088912553686680,00000540,false,Rx,0,8,A0,00,FF,00,FF,00,03,56,
18445088912553687791,00000050,false,Rx,0,4,00,B0,04,B4,00,00,00,00,
18445088912553688290,0000048C,false,Rx,0,8,06,01,07,00,00,00,00,00,
18445088912553690134,00000280,false,Rx,0,8,01,1F,60,0C,1F,00,19,1F,
18445088912553690334,00000284,false,Rx,0,6,97,58,8A,40,05,00,00,00,
18445088912553690576,000000AE,false,Rx,0,8,1B,18,00,00,00,00,03,00,
