Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1091439,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,20,4
1091440,000005D2,FALSE,Rx,0,8,0,0,0,0,0,57,56,57
1091441,000004A0,FALSE,Rx,0,8,54,1,50,1,50,1,50,1
1091442,0000038A,FALSE,Rx,0,4,D5,81,54,0,0,0,0,0
1091443,000004A8,FALSE,Rx,0,8,0,0,2,80,0,0,10,92
1091444,000005A0,FALSE,Rx,0,8,7C,EE,0,10,0,40,18,AB
1091445,448,FALSE,Rx,0,5,52,0,20,1B,A0,0,0,0
1091446,720,FALSE,Rx,0,7,4,3,1,0,2,0,0,0
1091447,000000D2,FALSE,Tx,128,5,D2,7F,A0,9,4,0,0,0
1091448,000000C2,FALSE,Rx,0,8,29,1,72,0,80,30,E1,33
1091449,50,FALSE,Rx,0,4,0,F0,90,60,0,0,0,0
1091450,5.00E+00,FALSE,Rx,0,8,20,0,17,0,0,0,84,3
1091451,397,FALSE,Rx,0,8,0,80,0,0,0,0,0,0
1091452,000005D6,FALSE,Rx,0,2,0,0,0,0,0,0,0,0
1091453,394,FALSE,Rx,0,8,0B,7F,84,9D,7D,0,0,50
1091454,280,FALSE,Rx,0,8,1,1E,F0,0B,1F,0,1A,1F
1091455,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091456,368,FALSE,Rx,0,8,2,10,89,66,C5,18,20,0
1091457,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,40,5
1091458,000000D0,FALSE,Rx,0,6,36,B1,7,3C,5C,E0,0,0
1091459,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091460,000003D2,FALSE,Rx,0,7,4,0B,7,0,8,0,0,0
1091461,000001A0,FALSE,Rx,0,8,0,40,4E,1,0,FE,0,13
1091462,488,FALSE,Rx,0,8,B5,1F,1F,7E,9A,FF,FF,51
1091463,000000AE,FALSE,Rx,0,8,33,30,0,0,0,0,3,0
1091464,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,43
1091465,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,30,14
1091466,540,FALSE,Rx,0,8,85,0,FF,0,FF,0,0,56
1091467,000004A0,FALSE,Rx,0,8,46,1,50,1,46,1,48,1
1091468,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091469,570,FALSE,Rx,0,5,47,22,B1,0,0,0,0,0
1091470,420,FALSE,Rx,0,8,CC,90,90,0,10,4E,FF,0
1091471,480,FALSE,Rx,0,8,C0,0,8E,CF,1A,0,6,9D
1091472,284,FALSE,Rx,0,6,6F,7B,A7,B0,3,0,0,0
1091473,588,FALSE,Rx,0,8,E2,64,7E,80,0,1,0,59
1091474,448,FALSE,Rx,0,5,52,0,0,0C,A0,0,0,0
1091475,000005C0,FALSE,Rx,0,8,2,0,73,A6,6C,0,0,BB
1091476,000003A0,FALSE,Rx,0,8,F6,2,0C,F0,2E,A6,8F,0F
1091477,000000C2,FALSE,Rx,0,8,29,1,72,0,80,40,1A,23
1091478,390,FALSE,Rx,0,8,1,0,10,0,40,0,5,8
1091479,320,FALSE,Rx,0,8,24,30,26,53,1,4F,0,80
1091480,280,FALSE,Rx,0,8,1,1E,EE,0B,1E,0,1A,1E
1091481,288,FALSE,Rx,0,8,8B,8E,70,4,0,4B,9F,0D
1091482,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091483,0000038A,FALSE,Rx,0,4,E5,81,64,0,0,0,0,0
1091484,000000D0,FALSE,Rx,0,6,4A,C2,8,3C,5C,E0,0,0
1091485,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,48,5
1091486,488,FALSE,Rx,0,8,85,1E,1E,7E,9A,FF,FF,61
1091487,000001A0,FALSE,Rx,0,8,0,40,48,1,0,FE,0,14
1091488,540,FALSE,Rx,0,8,95,0,FF,0,FF,0,0,56
1091489,000000AE,FALSE,Rx,0,8,43,40,0,0,0,0,3,0
1091490,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091491,000001AC,FALSE,Rx,0,8,78,92,0,0,53,A1,D9,C1
1091492,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,53
1091493,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,40,64
1091494,000005D0,FALSE,Rx,0,8,C0,4,62,BF,36,55,C0,0
1091495,000004A0,FALSE,Rx,0,8,42,1,50,1,42,1,48,1
1091496,000004A8,FALSE,Rx,0,8,0,0,5,0,0,0,20,25
1091497,000005A0,FALSE,Rx,0,8,7C,E8,0,20,0,40,18,AB
1091498,448,FALSE,Rx,0,5,52,0,0,0D,A0,0,0,0
1091499,000000C2,FALSE,Rx,0,8,29,1,72,0,80,50,3F,13
1091500,000000D2,FALSE,Tx,128,5,1D,70,60,9,4,0,0,0
1091501,50,FALSE,Rx,0,4,0,F0,A0,50,0,0,0,0
1091502,280,FALSE,Rx,0,8,1,1E,EE,0B,1E,0,1A,1E
1091503,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091504,368,FALSE,Rx,0,8,3,11,89,66,C5,18,20,0
1091505,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,50,5
1091506,000000D0,FALSE,Rx,0,6,42,D3,11,3C,5C,E0,0,0
1091507,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091508,488,FALSE,Rx,0,8,95,1E,1E,7E,9A,FF,FF,71
1091509,000001A0,FALSE,Rx,0,8,0,40,48,1,0,FE,0,15
1091510,540,FALSE,Rx,0,8,A5,0,FF,0,FF,0,0,56
1091511,000000AE,FALSE,Rx,0,8,53,50,0,0,0,0,3,0
1091512,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,63
1091513,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,50,74
1091514,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091515,000004A0,FALSE,Rx,0,8,42,1,48,1,42,1,48,1
1091516,284,FALSE,Rx,0,6,6F,7C,A8,B8,3,0,0,0
1091517,480,FALSE,Rx,0,8,C0,0,99,CF,1A,0,6,8A
1091518,588,FALSE,Rx,0,8,E2,65,7E,0,0,1,0,59
1091519,000005DC,FALSE,Rx,0,8,F7,1E,50,7F,1C,10,21,C9
1091520,448,FALSE,Rx,0,5,52,0,0,0E,A0,0,0,0
1091521,366,FALSE,Rx,0,5,7C,9,0,75,0,0,0,0
1091522,000005C0,FALSE,Rx,0,8,3,0,73,A6,6C,0,0,BA
1091523,000003A0,FALSE,Rx,0,8,F7,3,0C,F0,2E,A6,8F,0F
1091524,000000C2,FALSE,Rx,0,8,29,1,72,0,80,60,50,3
1091525,392,FALSE,Rx,0,8,89,1,7,A3,3,0,0,0
1091526,320,FALSE,Rx,0,8,24,30,26,4F,1,40,0,80
1091527,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,58,5
1091528,540,FALSE,Rx,0,8,B5,0,FF,0,FF,0,0,56
1091529,0000038A,FALSE,Rx,0,4,F5,81,74,0,0,0,0,0
1091530,000000D0,FALSE,Rx,0,6,6A,E4,0E,3C,5C,E0,0,0
1091531,548,FALSE,Rx,0,3,55,88,1A,0,0,0,0,0
1091532,280,FALSE,Rx,0,8,1,1E,F7,0B,1E,0,1A,1E
1091533,288,FALSE,Rx,0,8,EF,8E,70,4,0,4B,9F,0D
1091534,000001A0,FALSE,Rx,0,8,0,40,42,1,0,FE,0,16
1091535,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091536,000000AE,FALSE,Rx,0,8,63,60,0,0,0,0,3,0
1091537,488,FALSE,Rx,0,8,67,1E,1E,7E,98,FF,FF,81
1091538,000001AC,FALSE,Rx,0,8,73,93,0,0,54,A1,D4,C1
1091539,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,73
1091540,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,60,44
1091541,0000056A,FALSE,Rx,0,8,A9,3,0C,3C,10,1A,0,90
1091542,000004A0,FALSE,Rx,0,8,42,1,42,1,42,1,48,1
1091543,000004A8,FALSE,Rx,0,8,0C,80,2,80,0,0,30,3E
1091544,000005A0,FALSE,Rx,0,8,7C,E4,0,30,0,41,18,AB
1091545,448,FALSE,Rx,0,5,52,0,92,1F,A0,0,0,0
1091546,000000C2,FALSE,Rx,0,8,29,1,72,0,80,70,75,F3
1091547,000000D2,FALSE,Tx,128,5,DF,71,A0,0A,4,0,0,0
1091548,50,FALSE,Rx,0,4,0,F0,B0,40,0,0,0,0
1091549,550,FALSE,Rx,0,8,80,0,80,0,0,0,0,0
1091550,280,FALSE,Rx,0,8,1,1E,F7,0B,1E,0,1A,1E
1091551,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091552,368,FALSE,Rx,0,8,7,12,89,63,C5,1A,20,0
1091553,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,60,5
1091554,000000D0,FALSE,Rx,0,6,7D,F5,8,3C,5C,E0,0,0
1091555,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091556,000001A0,FALSE,Rx,0,8,0,40,42,1,0,FE,0,17
1091557,488,FALSE,Rx,0,8,77,1E,1E,7E,98,FF,FF,91
1091558,000000AE,FALSE,Rx,0,8,73,70,0,0,0,0,3,0
1091559,540,FALSE,Rx,0,8,C5,0,FF,0,FF,0,0,2F
1091560,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,70,54
1091561,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,83
1091562,000004A0,FALSE,Rx,0,8,42,1,42,1,42,1,46,1
1091563,284,FALSE,Rx,0,6,14,7D,AA,C0,3,0,0,0
1091564,480,FALSE,Rx,0,8,C0,0,A4,CF,1A,0,6,B7
1091565,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091566,588,FALSE,Rx,0,8,E2,6B,7E,2,0,1,0,59
1091567,448,FALSE,Rx,0,5,52,0,92,10,A0,0,0,0
1091568,000005C0,FALSE,Rx,0,8,4,0,73,A6,6C,0,0,BD
1091569,000003A0,FALSE,Rx,0,8,F4,4,0C,F4,2E,A6,8F,0F
1091570,000000C2,FALSE,Rx,0,8,29,1,0,0,80,80,AD,55
1091571,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1091572,320,FALSE,Rx,0,8,24,30,26,47,1,41,0,80
1091573,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,68,5
1091574,280,FALSE,Rx,0,8,1,1D,F7,0B,1E,0,1A,1E
1091575,288,FALSE,Rx,0,8,EF,8E,70,4,0,4B,9F,0D
1091576,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091577,000000D0,FALSE,Rx,0,6,82,6,5,3C,5D,E0,0,0
1091578,0000038A,FALSE,Rx,0,4,5,81,84,0,0,0,0,0
1091579,000001A0,FALSE,Rx,0,8,0,40,42,1,0,FE,0,18
1091580,000003D2,FALSE,Rx,0,7,3,0C,7,0,8,0,0,0
1091581,000000AE,FALSE,Rx,0,8,83,80,0,0,0,0,3,0
1091582,488,FALSE,Rx,0,8,47,1E,1E,7E,98,FF,FF,A1
1091583,000001AC,FALSE,Rx,0,8,75,94,0,0,59,A1,D8,C1
1091584,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,93
1091585,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,80,A4
1091586,540,FALSE,Rx,0,8,D5,0,FF,0,FF,0,0,2F
1091587,000004A0,FALSE,Rx,0,8,3C,1,42,1,3C,1,3C,1
1091588,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091589,000004A8,FALSE,Rx,0,8,6,0,0,0,0,0,40,46
1091590,000005A0,FALSE,Rx,0,8,7E,E2,0,40,0,41,18,AB
1091591,448,FALSE,Rx,0,5,52,0,0,1,A0,0,0,0
1091592,000000D2,FALSE,Tx,128,5,1F,72,60,9,4,0,0,0
1091593,000000C2,FALSE,Rx,0,8,29,1,0,0,80,90,88,45
1091594,50,FALSE,Rx,0,4,0,F0,C0,30,0,0,0,0
1091595,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,70,5
1091596,280,FALSE,Rx,0,8,1,1D,FA,0B,1E,0,1A,1E
1091597,368,FALSE,Rx,0,8,6,13,89,63,C5,1A,20,0
1091598,000000D0,FALSE,Rx,0,6,9D,17,8,3C,5E,E0,0,0
1091599,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091600,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091601,000001A0,FALSE,Rx,0,8,0,40,3C,1,0,FE,0,19
1091602,488,FALSE,Rx,0,8,57,1E,1E,7E,98,FF,FF,B1
1091603,000000AE,FALSE,Rx,0,8,93,90,0,0,0,0,3,0
1091604,540,FALSE,Rx,0,8,E5,0,FF,0,FF,0,0,2F
1091605,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,90,B4
1091606,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,A3
1091607,000004A0,FALSE,Rx,0,8,38,1,42,1,34,1,3A,1
1091608,480,FALSE,Rx,0,8,C0,0,AF,CF,1A,0,6,BC
1091609,284,FALSE,Rx,0,6,1,7E,AC,D0,3,0,0,0
1091610,548,FALSE,Rx,0,3,55,88,E5,0,0,0,0,0
1091611,588,FALSE,Rx,0,8,E2,6A,7E,0,0,1,0,59
1091612,448,FALSE,Rx,0,5,52,0,0,2,A0,0,0,0
1091613,366,FALSE,Rx,0,5,7F,0A,0,75,0,0,0,0
1091614,000005C0,FALSE,Rx,0,8,5,0,73,A6,6C,0,0,BC
1091615,000003A0,FALSE,Rx,0,8,A4,5,0D,F4,3E,E6,8F,0F
1091616,000000C2,FALSE,Rx,0,8,29,1,0,0,80,A0,E7,35
1091617,320,FALSE,Rx,0,8,24,30,26,41,1,42,0,80
1091618,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,78,5
1091619,540,FALSE,Rx,0,8,F5,0,FF,0,FF,0,0,2F
1091620,0000038A,FALSE,Rx,0,4,15,81,94,0,0,0,0,0
1091621,548,FALSE,Rx,0,3,55,88,E5,0,0,0,0,0
1091622,000000D0,FALSE,Rx,0,6,A6,28,0C,3C,5E,E0,0,0
1091623,0000056A,FALSE,Rx,0,8,99,3,0C,3C,10,1A,0,A0
1091624,280,FALSE,Rx,0,8,1,1D,FA,0B,1E,0,1A,1E
1091625,000001A0,FALSE,Rx,0,8,0,40,3C,1,0,FE,0,1A
1091626,288,FALSE,Rx,0,8,EF,8E,70,4,0,4B,9F,0D
1091627,000000AE,FALSE,Rx,0,8,A3,A0,0,0,0,0,3,0
1091628,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091629,000001AC,FALSE,Rx,0,8,76,95,0,0,58,A1,DB,C1
1091630,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,B3
1091631,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,A0,84
1091632,488,FALSE,Rx,0,8,27,1E,1E,7E,98,FF,FF,C1
1091633,000004A0,FALSE,Rx,0,8,38,1,40,1,34,1,3A,1
1091634,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1091635,000004A8,FALSE,Rx,0,8,0C,80,2,80,0,0,50,5E
1091636,000005A0,FALSE,Rx,0,8,7B,DE,0,50,0,41,18,AB
1091637,448,FALSE,Rx,0,5,52,0,6D,13,A0,0,0,0
1091638,000000D2,FALSE,Tx,128,5,FE,73,80,9,4,0,0,0
1091639,000000C2,FALSE,Rx,0,8,29,1,0,0,80,B0,C2,25
1091640,50,FALSE,Rx,0,4,0,F0,D0,20,0,0,0,0
1091641,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,0,5
1091642,280,FALSE,Rx,0,8,1,1D,FA,0B,1E,0,1A,1E
1091643,368,FALSE,Rx,0,8,3C,14,89,5F,C5,1B,20,0
1091644,000000D0,FALSE,Rx,0,6,AA,39,11,3C,5E,E0,0,0
1091645,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091646,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091647,000001A0,FALSE,Rx,0,8,0,40,3A,1,0,FE,0,1B
1091648,488,FALSE,Rx,0,8,37,1E,1E,7E,98,FF,FF,D1
1091649,000000AE,FALSE,Rx,0,8,B3,B0,0,0,0,0,3,0
1091650,540,FALSE,Rx,0,8,5,0,FF,0,FF,0,0,56
1091651,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,B0,94
1091652,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,C3
1091653,000004A0,FALSE,Rx,0,8,38,1,34,1,34,1,3A,1
1091654,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091655,480,FALSE,Rx,0,8,23,0,BA,CF,1A,0,6,4A
1091656,284,FALSE,Rx,0,6,0A,7F,AE,D8,3,0,0,0
1091657,588,FALSE,Rx,0,8,E2,4F,7E,83,0,1,0,59
1091658,448,FALSE,Rx,0,5,52,0,0,4,A0,0,0,0
1091659,000005C0,FALSE,Rx,0,8,6,0,73,A6,6C,0,0,BF
1091660,000003A0,FALSE,Rx,0,8,AB,6,0D,F8,3E,E6,8F,0F
1091661,000000C2,FALSE,Rx,0,8,29,1,0,0,80,C0,39,15
1091662,320,FALSE,Rx,0,8,24,30,26,3F,1,43,0,80
1091663,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,8,5
1091664,280,FALSE,Rx,0,8,1,1D,EB,0B,1E,0,1A,1E
1091665,288,FALSE,Rx,0,8,EF,8E,70,4,0,4B,9F,0D
1091666,000000D0,FALSE,Rx,0,6,C7,4A,0F,3C,5E,E0,0,0
1091667,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091668,488,FALSE,Rx,0,8,7,1E,1E,7E,98,FF,FF,E1
1091669,000001A0,FALSE,Rx,0,8,0,40,34,1,0,FE,0,1C
1091670,0000038A,FALSE,Rx,0,4,25,81,A4,0,0,0,0,0
1091671,000000AE,FALSE,Rx,0,8,C3,C0,0,0,0,0,3,0
1091672,540,FALSE,Rx,0,8,15,0,FF,0,FF,0,0,56
1091673,000001AC,FALSE,Rx,0,8,77,96,0,0,55,A1,D4,C1
1091674,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,D3
1091675,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,C0,E4
1091676,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091677,000004A0,FALSE,Rx,0,8,38,1,32,1,34,1,3A,1
1091678,000004A8,FALSE,Rx,0,8,0C,80,0,0,0,0,60,EC
1091679,000005A0,FALSE,Rx,0,8,7C,DA,0,60,0,42,18,AB
1091680,448,FALSE,Rx,0,5,52,0,0,5,A0,0,0,0
1091681,720,FALSE,Rx,0,7,4,3,1,0,2,0,0,0
1091682,000000C2,FALSE,Rx,0,8,29,1,0,0,80,D0,1C,5
1091683,000000D2,FALSE,Tx,128,5,38,74,40,8,4,0,0,0
1091684,50,FALSE,Rx,0,4,0,F0,E0,10,0,0,0,0
1091685,5.00E+00,FALSE,Rx,0,8,20,0,17,0,0,0,84,3
1091686,000005D6,FALSE,Rx,0,2,0,0,0,0,0,0,0,0
1091687,397,FALSE,Rx,0,8,0,80,0,0,0,0,0,0
1091688,394,FALSE,Rx,0,8,0B,7F,84,9D,7D,0,0,60
1091689,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,10,5
1091690,280,FALSE,Rx,0,8,1,1D,EB,0B,1E,0,1A,1E
1091691,368,FALSE,Rx,0,8,3D,15,89,5F,C5,1B,20,0
1091692,000000D0,FALSE,Rx,0,6,D7,5B,0E,3C,5E,E0,0,0
1091693,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091694,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091695,000001A0,FALSE,Rx,0,8,0,40,34,1,0,FE,0,1D
1091696,000003D2,FALSE,Rx,0,7,2,0D,7,0,8,0,0,0
1091697,000000AE,FALSE,Rx,0,8,D3,D0,0,0,0,0,3,0
1091698,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,E3
1091699,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,D0,F4
1091700,488,FALSE,Rx,0,8,17,1E,1E,7E,98,FF,FF,F1
1091701,000004A0,FALSE,Rx,0,8,38,1,32,1,34,1,34,1
1091702,540,FALSE,Rx,0,8,25,0,FF,0,FF,0,0,56
1091703,284,FALSE,Rx,0,6,2B,70,B0,E8,3,0,0,0
1091704,480,FALSE,Rx,0,8,23,0,C6,CF,1A,0,6,36
1091705,548,FALSE,Rx,0,3,55,FF,4,0,0,0,0,0
1091706,570,FALSE,Rx,0,5,47,22,B1,0,0,0,0,0
1091707,588,FALSE,Rx,0,8,E2,6C,7E,0,0,1,0,59
1091708,520,FALSE,Rx,0,8,77,C4,0,79,79,A8,F5,2
1091709,674,FALSE,Rx,0,8,36,CF,0,DE,0,2,0,0
1091710,448,FALSE,Rx,0,5,52,0,0,6,A0,0,0,0
1091711,366,FALSE,Rx,0,5,7E,0B,0,75,0,0,0,0
1091712,000005C0,FALSE,Rx,0,8,7,0,73,A6,6C,0,0,BE
1091713,000003A0,FALSE,Rx,0,8,AA,7,0D,F8,3E,E6,8F,0F
1091714,000000C2,FALSE,Rx,0,8,29,1,0,0,80,E0,73,F5
1091715,390,FALSE,Rx,0,8,1,0,10,0,40,0,5,8
1091716,320,FALSE,Rx,0,8,24,30,26,39,1,4,0,80
1091717,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,18,5
1091718,540,FALSE,Rx,0,8,35,0,FF,0,FF,0,0,56
1091719,0000038A,FALSE,Rx,0,4,35,81,B4,0,0,0,0,0
1091720,548,FALSE,Rx,0,3,55,FF,4,0,0,0,0,0
1091721,000000D0,FALSE,Rx,0,6,E7,6C,9,3C,5E,E0,0,0
1091722,0000056A,FALSE,Rx,0,8,89,3,0C,3C,10,1A,0,B0
1091723,280,FALSE,Rx,0,8,1,1D,A4,0B,1E,0,1A,1E
1091724,000001A0,FALSE,Rx,0,8,0,40,32,1,0,FE,0,1E
1091725,288,FALSE,Rx,0,8,36,8E,70,4,0,4B,9F,0D
1091726,000000AE,FALSE,Rx,0,8,E3,E0,0,0,0,0,3,0
1091727,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091728,000001AC,FALSE,Rx,0,8,79,97,0,0,57,A1,D9,C1
1091729,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,F3
1091730,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,E0,C4
1091731,488,FALSE,Rx,0,8,5F,1E,1E,7E,98,FF,47,1
1091732,000004A0,FALSE,Rx,0,8,2E,1,32,1,2A,1,2A,1
1091733,000005D0,FALSE,Rx,0,8,C0,4,62,BF,36,55,C0,0
1091734,000004A8,FALSE,Rx,0,8,0C,80,2,80,0,0,70,7E
1091735,000005A0,FALSE,Rx,0,8,7E,D6,0,70,0,42,18,AB
1091736,448,FALSE,Rx,0,5,52,0,37,17,A0,0,0,0
1091737,000000C2,FALSE,Rx,0,8,35,1,72,0,80,F0,64,67
1091738,000000D2,FALSE,Tx,128,5,B6,75,C0,7,4,0,0,0
1091739,50,FALSE,Rx,0,4,0,F0,F0,0,0,0,0,0
1091740,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,20,5
1091741,280,FALSE,Rx,0,8,1,1D,A4,0B,1E,0,1A,1E
1091742,368,FALSE,Rx,0,8,3A,16,89,5C,C5,1C,20,0
1091743,000000D0,FALSE,Rx,0,6,FB,7D,5,3C,5F,E0,0,0
1091744,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091745,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091746,000001A0,FALSE,Rx,0,8,0,40,2C,1,0,FE,0,1F
1091747,488,FALSE,Rx,0,8,2B,1E,1E,7E,98,FF,23,11
1091748,000000AE,FALSE,Rx,0,8,F3,F0,0,0,0,0,3,0
1091749,540,FALSE,Rx,0,8,45,0,FF,0,FF,0,0,2F
1091750,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,F0,D4
1091751,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,3
1091752,000004A0,FALSE,Rx,0,8,2A,1,32,1,24,1,2A,1
1091753,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091754,284,FALSE,Rx,0,6,30,71,B2,F0,3,0,0,0
1091755,480,FALSE,Rx,0,8,23,0,D1,CF,1A,0,6,21
1091756,588,FALSE,Rx,0,8,E2,6F,7E,91,0,1,0,59
1091757,000005DC,FALSE,Rx,0,8,F7,1E,50,7F,1C,10,21,C9
1091758,448,FALSE,Rx,0,5,52,0,0,8,A0,0,0,0
1091759,000005C0,FALSE,Rx,0,8,8,0,73,A6,6C,0,0,B1
1091760,000003A0,FALSE,Rx,0,8,9,8,0E,F8,4E,26,90,0F
1091761,000000C2,FALSE,Rx,0,8,35,1,72,0,80,0,98,57
1091762,392,FALSE,Rx,0,8,89,1,7,A3,3,0,0,0
1091763,320,FALSE,Rx,0,8,24,30,26,33,1,5,0,80
1091764,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,28,5
1091765,280,FALSE,Rx,0,8,1,1E,A4,0B,1E,0,1A,1E
1091766,288,FALSE,Rx,0,8,36,8E,70,4,0,4B,9A,0D
1091767,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091768,000000D0,FALSE,Rx,0,6,9,8E,4,3C,5F,E0,0,0
1091769,0000038A,FALSE,Rx,0,4,45,81,C4,0,0,0,0,0
1091770,000001A0,FALSE,Rx,0,8,0,40,2C,1,0,FE,0,10
1091771,488,FALSE,Rx,0,8,55,1E,1E,7E,96,FF,63,21
1091772,000000AE,FALSE,Rx,0,8,3,0,0,0,0,0,3,0
1091773,540,FALSE,Rx,0,8,55,0,FF,0,FF,0,0,2F
1091774,000001AC,FALSE,Rx,0,8,77,98,0,0,57,A1,D8,C1
1091775,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,13
1091776,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,0,24
1091777,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1091778,000004A0,FALSE,Rx,0,8,2A,1,2E,1,24,1,2A,1
1091779,000004A8,FALSE,Rx,0,8,0,0,2,0,0,0,80,82
1091780,000005A0,FALSE,Rx,0,8,7C,D4,0,80,0,42,18,AB
1091781,448,FALSE,Rx,0,5,52,0,0,9,A0,0,0,0
1091782,000000C2,FALSE,Rx,0,8,35,1,72,0,80,10,BD,47
1091783,000000D2,FALSE,Tx,128,5,BA,76,C0,8,4,0,0,0
1091784,50,FALSE,Rx,0,4,0,F0,0,F0,0,0,0,0
1091785,440,FALSE,Rx,0,8,0,52,5D,FE,7F,0,30,5
1091786,280,FALSE,Rx,0,8,1,1E,9B,0B,1E,0,1A,1E
1091787,368,FALSE,Rx,0,8,3B,17,89,5C,C5,1C,20,0
1091788,000000D0,FALSE,Rx,0,6,29,9F,0A,3C,60,E0,0,0
1091789,380,FALSE,Rx,0,8,20,5F,0,0,80,0,0,0
1091790,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1091791,000001A0,FALSE,Rx,0,8,0,40,2A,1,0,FE,0,11
1091792,488,FALSE,Rx,0,8,20,1E,1E,7E,96,FF,6,31
1091793,000000AE,FALSE,Rx,0,8,13,10,0,0,0,0,3,0
1091794,540,FALSE,Rx,0,8,65,0,FF,0,FF,0,0,2F
1091795,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,10,34
1091796,000002C0,FALSE,Rx,0,8,0,82,0,0,53,C0,FE,23
