Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1016095,588,FALSE,Rx,0,8,E9,81,7E,2,16,80,4,96
1016096,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,2,56
1016097,44C,FALSE,Rx,0,8,DA,41,42,96,58,2,5,10
1016098,320,FALSE,Rx,0,8,20,20,0E,E9,6,0E,7,91
1016099,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1016100,0AE,FALSE,Rx,0,8,6B,68,0,0,0,0,3,0
1016101,1A0,FALSE,Rx,0,8,0,40,CC,6,FE,FE,0,16
1016102,0C2,FALSE,Rx,0,8,88,0,66,0,80,60,6A,B1
1016103,0D0,FALSE,Rx,0,6,1F,C4,27,38,24,E0,0,0
1016104,1AC,FALSE,Rx,0,8,22,9B,0,0,38,A1,E1,C1
1016105,050,FALSE,Rx,0,4,0,B9,FC,45,0,0,0,0
1016106,280,FALSE,Rx,0,8,1,25,64,0B,1E,0,15,1E
1016107,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,60,4
1016108,380,FALSE,Rx,0,8,0,87,0,61,1,0,0,0A
1016109,3A0,FALSE,Rx,0,8,DC,0B,EA,7A,D0,8D,19,3
1016110,488,FALSE,Rx,0,8,AB,1E,25,7E,7F,FF,FF,91
1016111,4A0,FALSE,Rx,0,8,CC,6,CE,6,BC,6,CA,6
1016112,440,FALSE,Rx,0,8,20,52,58,FE,7B,0,1C,2
1016113,4A8,FALSE,Rx,0,8,48,0,3,80,80,0,B4,FF
1016114,550,FALSE,Rx,0,8,40,C0,80,0,0,0,0,0
1016115,5A0,FALSE,Rx,0,8,7F,A0,4,B0,0,D3,1E,AB
1016116,5C0,FALSE,Rx,0,8,7,0,0,A6,21,0,0,80
1016117,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,2,56
1016118,0D2,FALSE,Rx,0,5,37,33,0,0,4,0,0,0
1016119,3D4,FALSE,Rx,0,8,FC,85,79,0,8,0,0,0
1016120,0AE,FALSE,Rx,0,8,7B,78,0,0,0,0,3,0
1016121,1A0,FALSE,Rx,0,8,0,40,C6,6,FE,FE,0,17
1016122,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,70,14
1016123,0C2,FALSE,Rx,0,8,88,0,66,0,80,70,4F,A1
1016124,0D0,FALSE,Rx,0,6,0F,D5,27,38,25,E0,0,0
1016125,3D0,FALSE,Rx,0,6,1,0,8,0,C8,81,0,0
1016126,280,FALSE,Rx,0,8,1,25,64,0B,1E,0,15,1E
1016127,284,FALSE,Rx,0,6,9F,52,5E,90,3,0,0,0
1016128,288,FALSE,Rx,0,8,36,B9,78,0,0,050,A0,7
1016129,380,FALSE,Rx,0,8,0,87,0,61,1,0,0,0A
1016130,480,FALSE,Rx,0,8,19,0,18,9A,55,8,6,C0
1016131,488,FALSE,Rx,0,8,9B,1E,25,7E,7F,FF,FF,A1
1016132,48A,FALSE,Rx,0,8,29,0A,1,2,0,0,0,20
1016133,440,FALSE,Rx,0,8,20,52,58,FE,7B,0,24,2
1016134,4A0,FALSE,Rx,0,8,C6,6,C6,6,B6,6,C4,6
1016135,368,FALSE,Rx,0,8,0,1A,89,F3,4,0,64,0
1016136,588,FALSE,Rx,0,8,E9,81,7E,0,16,80,4,96
1016137,38A,FALSE,Rx,0,4,D8,80,78,20,0,0,0,0
1016138,3B2,FALSE,Rx,0,8,0,80,57,2,0,0,0,0
1016139,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,2,0F
1016140,44C,FALSE,Rx,0,8,EA,41,42,96,58,2,5,20
1016141,320,FALSE,Rx,0,8,20,20,0E,DB,6,CF,6,91
1016142,0AE,FALSE,Rx,0,8,8B,88,0,0,0,0,3,0
1016143,1A0,FALSE,Rx,0,8,0,40,C2,6,FE,FE,0,18
1016144,0C2,FALSE,Rx,0,8,88,0,66,0,80,80,B3,91
1016145,0D0,FALSE,Rx,0,6,3D,E6,26,38,25,E0,0,0
1016146,1AC,FALSE,Rx,0,8,25,9C,0,0,38,A1,E1,C1
1016147,050,FALSE,Rx,0,4,0,B9,0C,B5,0,0,0,0
1016148,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,80,E4
1016149,280,FALSE,Rx,0,8,1,26,98,0B,1E,0,15,1E
1016150,380,FALSE,Rx,0,8,0,87,0,67,1,0,0,9
1016151,3A0,FALSE,Rx,0,8,86,0C,EC,82,F0,0D,1A,3
1016152,488,FALSE,Rx,0,8,76,1E,26,7E,81,FF,FF,B1
1016153,4A0,FALSE,Rx,0,8,C2,6,C2,6,B6,6,BE,6
1016154,440,FALSE,Rx,0,8,20,52,58,FE,7B,0,2C,2
1016155,4A8,FALSE,Rx,0,8,48,0,3,80,80,0,C4,8F
1016156,5C0,FALSE,Rx,0,8,8,0,0,A6,21,0,0,8F
1016157,5A0,FALSE,Rx,0,8,7F,98,4,C0,0,D5,1E,AB
1016158,366,FALSE,Rx,0,8,5D,0D,0,0,0,0,80,D0
1016159,721,FALSE,Rx,0,7,8,1,1,0,0,0,0,0
1016160,56A,FALSE,Rx,0,8,EB,3,8,28,10,8,0,D0
1016161,540,FALSE,Rx,0,8,050,0,FF,0,FF,0,2,0F
1016162,2B7,FALSE,Rx,0,8,1F,0F,0,0,0,0,10,0
1016163,3D4,FALSE,Rx,0,8,F8,86,7E,0,8,0,0,0
1016164,0AE,FALSE,Rx,0,8,9B,98,0,0,0,0,3,0
1016165,1A0,FALSE,Rx,0,8,0,40,BE,6,FE,FE,0,19
1016166,0D0,FALSE,Rx,0,6,2F,F7,25,38,25,E0,0,0
1016167,0C2,FALSE,Rx,0,8,88,0,44,0,80,90,7E,A3
1016168,0D2,FALSE,Rx,0,5,30,34,0,0,4,0,0,0
1016169,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,90,F4
1016170,280,FALSE,Rx,0,8,1,26,98,0B,20,0,15,20
1016171,284,FALSE,Rx,0,6,68,53,58,60,3,0,0,0
1016172,288,FALSE,Rx,0,8,36,B9,78,0,0,050,A0,8
1016173,380,FALSE,Rx,0,8,0,87,0,6F,1,0,0,9
1016174,3D0,FALSE,Rx,0,6,1,0,8,0,C8,81,0,0
1016175,3D2,FALSE,Rx,0,7,AD,1F,33,80,1,0,0,0
1016176,480,FALSE,Rx,0,8,19,0,2F,9A,55,8,6,F7
1016177,440,FALSE,Rx,0,8,20,52,59,FE,7B,0,34,2
1016178,488,FALSE,Rx,0,8,38,20,26,7E,81,FF,FF,C1
1016179,48A,FALSE,Rx,0,8,39,0A,1,2,0,0,0,30
1016180,368,FALSE,Rx,0,8,1,1B,89,F3,4,0,64,0
1016181,4A0,FALSE,Rx,0,8,C0,6,BE,6,B0,6,B6,6
1016182,588,FALSE,Rx,0,8,E9,81,7E,0D,16,80,4,96
1016183,720,FALSE,Rx,0,7,8,60,9,0,0,0,0,0
1016184,540,FALSE,Rx,0,8,60,0,FF,0,FF,0,2,0F
1016185,44C,FALSE,Rx,0,8,80,3B,42,96,58,2,5,30
1016186,320,FALSE,Rx,0,8,20,20,0E,CD,6,C0,6,91
1016187,0AE,FALSE,Rx,0,8,AB,A8,0,0,0,0,3,0
1016188,1A0,FALSE,Rx,0,8,0,40,B8,6,FE,FE,0,1A
1016189,0C2,FALSE,Rx,0,8,88,0,22,0,80,A0,6,B5
1016190,0D0,FALSE,Rx,0,6,D0,8,25,38,25,E0,0,0
1016191,1AC,FALSE,Rx,0,8,21,9D,0,0,3D,A1,E1,C1
1016192,050,FALSE,Rx,0,4,0,B9,1C,A5,0,0,0,0
1016193,280,FALSE,Rx,0,8,1,26,98,0B,20,0,15,20
1016194,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,A0,C4
1016195,380,FALSE,Rx,0,8,0,87,0,6F,1,0,0,9
1016196,3A0,FALSE,Rx,0,8,EE,0D,EE,8A,10,8E,1A,3
1016197,488,FALSE,Rx,0,8,28,20,26,7E,81,FF,FF,D1
1016198,4A0,FALSE,Rx,0,8,BA,6,B8,6,A2,6,AE,6
1016199,440,FALSE,Rx,0,8,20,52,5A,FE,7B,0,3C,2
1016200,4A8,FALSE,Rx,0,8,5D,0,7,80,80,0,D4,8E
1016201,5C0,FALSE,Rx,0,8,9,0,0,A6,21,0,0,8E
1016202,5A0,FALSE,Rx,0,8,7F,92,4,D0,0,D7,1E,AB
1016203,38A,FALSE,Rx,0,4,28,80,88,20,0,0,0,0
1016204,540,FALSE,Rx,0,8,70,0,FF,0,FF,0,2,0F
1016205,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1016206,420,FALSE,Rx,0,8,1C,9D,9D,0,18,64,FF,0
1016207,0D2,FALSE,Rx,0,5,31,35,0,0,4,0,0,0
1016208,3D4,FALSE,Rx,0,8,F9,87,7E,0,8,0,0,0
1016209,0AE,FALSE,Rx,0,8,BB,B8,0,0,0,0,3,0
1016210,1A0,FALSE,Rx,0,8,0,40,B4,6,FE,FE,0,1B
1016211,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,B0,D4
1016212,0C2,FALSE,Rx,0,8,88,0,22,0,80,B0,23,A5
1016213,0D0,FALSE,Rx,0,6,C1,19,25,38,25,E0,0,0
1016214,280,FALSE,Rx,0,8,1,26,98,0B,20,0,15,20
1016215,284,FALSE,Rx,0,6,6F,54,58,60,3,0,0,0
1016216,288,FALSE,Rx,0,8,4E,B9,78,0,0,050,A0,8
1016217,380,FALSE,Rx,0,8,0,87,0,7E,1,0,0,9
1016218,397,FALSE,Rx,0,8,0D,0D,0,0,0,0,0,0
1016219,3D0,FALSE,Rx,0,6,1,0,8,0,C8,81,0,0
1016220,480,FALSE,Rx,0,8,70,0,2F,9A,55,8,6,9E
1016221,488,FALSE,Rx,0,8,18,20,26,7E,81,FF,FF,E1
1016222,440,FALSE,Rx,0,8,20,52,5A,FE,7B,0,44,2
1016223,48A,FALSE,Rx,0,8,49,0A,1,2,0,0,0,40
1016224,368,FALSE,Rx,0,8,6,1C,89,F3,4,0,64,0
1016225,4A0,FALSE,Rx,0,8,B4,6,B6,6,9C,6,A8,6
1016226,588,FALSE,Rx,0,8,E9,81,7E,0,18,80,4,96
1016227,5D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1016228,540,FALSE,Rx,0,8,80,0,FF,0,FF,0,2,56
1016229,44C,FALSE,Rx,0,8,F1,3A,42,96,58,2,5,40
1016230,320,FALSE,Rx,0,8,20,20,0E,C1,6,C1,6,91
1016231,0AE,FALSE,Rx,0,8,CB,C8,0,0,0,0,3,0
1016232,1A0,FALSE,Rx,0,8,0,40,B2,6,FE,FE,0,1C
1016233,0C2,FALSE,Rx,0,8,88,0,22,0,80,C0,D8,95
1016234,0D0,FALSE,Rx,0,6,F7,2A,23,38,26,E0,0,0
1016235,1AC,FALSE,Rx,0,8,58,9E,0,0,42,A1,E4,C1
1016236,050,FALSE,Rx,0,4,0,B9,2C,95,0,0,0,0
1016237,280,FALSE,Rx,0,8,1,26,C4,0B,20,0,15,20
1016238,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,C0,A4
1016239,380,FALSE,Rx,0,8,0,87,0,7D,1,0,0,9
1016240,3A0,FALSE,Rx,0,8,4A,0E,F0,92,30,0E,1B,3
1016241,488,FALSE,Rx,0,8,8,20,26,7E,81,FF,FF,F1
1016242,4A0,FALSE,Rx,0,8,B2,6,B2,6,9C,6,A4,6
1016243,440,FALSE,Rx,0,8,20,52,5A,FE,7B,0,4C,2
1016244,4A8,FALSE,Rx,0,8,60,0,3,80,80,0,E4,87
1016245,5C0,FALSE,Rx,0,8,0A,0,0,A6,21,0,0,8D
1016246,56A,FALSE,Rx,0,8,DB,3,8,28,10,8,0,E0
1016247,366,FALSE,Rx,0,8,5E,0E,0,0,0,0,80,D0
1016248,5A0,FALSE,Rx,0,8,7F,8E,4,E0,0,D9,1E,AB
1016249,5B7,FALSE,Rx,0,8,0,D0,0,0,0,0,0,0
1016250,390,FALSE,Rx,0,8,3,0,050,0,40,0,0,8
1016251,392,FALSE,Rx,0,8,8,0,7,21,0,13,78,0
1016252,393,FALSE,Rx,0,8,92,0,0,0,0,0,0,0
1016253,540,FALSE,Rx,0,8,90,0,FF,0,FF,0,2,56
1016254,570,FALSE,Rx,0,5,47,0,AE,0,0,0,0,0
1016255,5D0,FALSE,Rx,0,8,C0,4,61,0F,39,59,C0,0
1016256,5D2,FALSE,Rx,0,8,1,43,54,37,41,33,30,48
1016257,0D2,FALSE,Rx,0,5,32,36,0,0,4,0,0,0
1016258,3D4,FALSE,Rx,0,8,F6,88,7E,0,8,0,0,0
1016259,0AE,FALSE,Rx,0,8,DB,D8,0,0,0,0,3,0
1016260,1A0,FALSE,Rx,0,8,0,40,AA,6,FE,FE,0,1D
1016261,0D0,FALSE,Rx,0,6,E7,3B,22,38,26,E0,0,0
1016262,0C2,FALSE,Rx,0,8,88,0,0,0,80,D0,15,A7
1016263,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,D0,B4
1016264,3D0,FALSE,Rx,0,6,1,0,8,0,C8,81,0,0
1016265,280,FALSE,Rx,0,8,1,26,C4,0B,21,0,15,22
1016266,284,FALSE,Rx,0,6,6E,55,58,60,3,0,0,0
1016267,288,FALSE,Rx,0,8,4E,B9,78,0,0,050,A0,8
1016268,380,FALSE,Rx,0,8,0,87,0,83,1,0,0,8
1016269,480,FALSE,Rx,0,8,70,0,47,9A,55,8,6,F6
1016270,488,FALSE,Rx,0,8,38,22,26,7E,81,FF,3D,1
1016271,48A,FALSE,Rx,0,8,59,0A,1,2,0,0,0,50
1016272,440,FALSE,Rx,0,8,20,52,5A,FE,7B,0,54,2
1016273,4A0,FALSE,Rx,0,8,AE,6,A8,6,98,6,A0,6
1016274,368,FALSE,Rx,0,8,7,1D,89,F3,4,0,64,0
1016275,588,FALSE,Rx,0,8,E9,81,7E,0B,18,80,4,96
1016276,58C,FALSE,Rx,0,8,90,A0,1A,0,0,0,0,0
1016277,58F,FALSE,Rx,0,8,B8,FD,FF,7F,0,0,0,0
1016278,38A,FALSE,Rx,0,4,38,80,98,20,0,0,0,0
1016279,5AA,FALSE,Rx,0,8,0,0,80,8,0,0,0,0
1016280,5DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1016281,540,FALSE,Rx,0,8,A0,0,FF,0,FF,0,2,56
1016282,44C,FALSE,Rx,0,8,ED,36,42,96,58,2,5,50
1016283,2B7,FALSE,Rx,0,8,10,0,0,0,0,0,10,0
1016284,320,FALSE,Rx,0,8,20,20,0E,B7,6,C2,6,91
1016285,0AE,FALSE,Rx,0,8,EB,E8,0,0,0,0,3,0
1016286,1A0,FALSE,Rx,0,8,0,40,A4,6,FE,FE,0,1E
1016287,0C2,FALSE,Rx,0,8,88,0,0,0,80,E0,7A,97
1016288,0D0,FALSE,Rx,0,6,93,4C,21,38,26,E0,0,0
1016289,1AC,FALSE,Rx,0,8,59,9F,0,0,42,A1,E4,C1
1016290,050,FALSE,Rx,0,4,0,B9,3C,85,0,0,0,0
1016291,280,FALSE,Rx,0,8,1,25,C4,0B,21,0,15,21
1016292,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,E0,84
1016293,380,FALSE,Rx,0,8,0,87,0,7D,1,0,0,8
1016294,3A0,FALSE,Rx,0,8,A1,0F,F2,9A,050,8E,1B,3
1016295,3D2,FALSE,Rx,0,7,A2,10,33,80,1,0,0,0
1016296,488,FALSE,Rx,0,8,35,21,25,7E,81,FF,20,11
1016297,440,FALSE,Rx,0,8,20,52,5C,FE,7B,0,5C,2
1016298,4A0,FALSE,Rx,0,8,A4,6,A4,6,92,6,9C,6
1016299,5C0,FALSE,Rx,0,8,0B,0,0,A6,21,0,0,8C
1016300,4A8,FALSE,Rx,0,8,4B,0,3,80,80,0,F4,BC
1016301,5A0,FALSE,Rx,0,8,7F,84,4,F0,0,DB,1E,AB
1016302,723,FALSE,Rx,0,7,8,3,5,0,0,0,0,0
1016303,540,FALSE,Rx,0,8,B0,0,FF,0,FF,0,2,56
1016304,5.00E+00,FALSE,Rx,0,8,30,0,32,10,2A,4A,3,FB
1016305,3D4,FALSE,Rx,0,8,9,89,80,0,8,0,0,0
1016306,0D2,FALSE,Rx,0,5,33,37,0,0,4,0,0,0
1016307,0AE,FALSE,Rx,0,8,FB,F8,0,0,0,0,3,0
1016308,1A0,FALSE,Rx,0,8,0,40,A0,6,FE,FE,0,1F
1016309,0D0,FALSE,Rx,0,6,82,5D,21,38,26,E0,0,0
1016310,0C2,FALSE,Rx,0,8,88,0,0,0,80,F0,5F,87
1016311,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,F0,94
1016312,280,FALSE,Rx,0,8,1,25,C4,0B,21,0,15,21
1016313,284,FALSE,Rx,0,6,6D,56,58,60,3,0,0,0
1016314,288,FALSE,Rx,0,8,4E,B9,78,0,0,050,A0,9
1016315,380,FALSE,Rx,0,8,0,87,0,7D,1,0,0,8
1016316,3D0,FALSE,Rx,0,6,0,0,8,0,C8,81,0,0
1016317,480,FALSE,Rx,0,8,70,0,47,9A,55,8,6,F6
1016318,488,FALSE,Rx,0,8,A5,21,25,7E,81,FF,80,21
1016319,48A,FALSE,Rx,0,8,69,0A,1,2,0,0,0,60
1016320,440,FALSE,Rx,0,8,20,52,5C,FE,7B,0,64,2
1016321,4A0,FALSE,Rx,0,8,A0,6,A0,6,92,6,96,6
1016322,368,FALSE,Rx,0,8,0B,1E,89,FC,4,0,64,0
1016323,588,FALSE,Rx,0,8,E9,78,7E,0,18,80,4,96
1016324,540,FALSE,Rx,0,8,C0,0,FF,0,FF,0,2,0F
1016325,44C,FALSE,Rx,0,8,DD,36,42,96,58,2,5,60
1016326,320,FALSE,Rx,0,8,20,20,0E,B1,6,C3,6,91
1016327,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1016328,0AE,FALSE,Rx,0,8,0B,8,0,0,0,0,3,0
1016329,1A0,FALSE,Rx,0,8,0,40,98,6,FE,FE,0,10
1016330,0C2,FALSE,Rx,0,8,88,0,0,0,80,0,A3,77
1016331,0D0,FALSE,Rx,0,6,B0,6E,20,38,26,E0,0,0
1016332,1AC,FALSE,Rx,0,8,58,90,0,0,4C,A1,E4,C1
1016333,050,FALSE,Rx,0,4,0,B9,4C,F5,0,0,0,0
1016334,280,FALSE,Rx,0,8,1,25,10,0C,21,0,15,21
1016335,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,0,64
1016336,380,FALSE,Rx,0,8,0,87,0,7D,1,0,0,8
1016337,3A0,FALSE,Rx,0,8,37,0,F4,A2,70,0E,1C,3
1016338,488,FALSE,Rx,0,8,3F,21,25,7E,81,FF,0A,31
1016339,4A0,FALSE,Rx,0,8,9E,6,94,6,8E,6,90,6
1016340,440,FALSE,Rx,0,8,20,52,5C,FE,7B,0,6C,2
1016341,4A8,FALSE,Rx,0,8,5D,0,7,80,80,0,4,5E
1016342,5C0,FALSE,Rx,0,8,0C,0,0,A6,21,0,0,8B
1016343,5A0,FALSE,Rx,0,8,7F,7C,4,0,0,DD,1E,AB
1016344,366,FALSE,Rx,0,8,5F,0F,0,0,0,0,80,D0
1016345,56A,FALSE,Rx,0,8,CB,3,8,28,10,8,0,F0
1016346,38A,FALSE,Rx,0,4,8,80,A8,20,0,0,0,0
1016347,540,FALSE,Rx,0,8,D0,0,FF,0,FF,0,2,0F
1016348,0D2,FALSE,Rx,0,5,3C,38,0,0,4,0,0,0
1016349,3D4,FALSE,Rx,0,8,0A,8A,80,0,8,0,0,0
1016350,0AE,FALSE,Rx,0,8,1B,18,0,0,0,0,3,0
1016351,1A0,FALSE,Rx,0,8,0,40,92,6,FE,FE,0,11
1016352,0D0,FALSE,Rx,0,6,9F,7F,1E,38,26,E0,0,0
1016353,0C2,FALSE,Rx,0,8,88,0,0,0,80,10,86,67
1016354,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,10,74
1016355,3D0,FALSE,Rx,0,6,0,0,8,0,C8,81,0,0
1016356,280,FALSE,Rx,0,8,1,25,10,0C,21,0,14,21
1016357,284,FALSE,Rx,0,6,6C,57,58,60,3,0,0,0
1016358,288,FALSE,Rx,0,8,4E,B9,78,0,0,050,A0,8
1016359,380,FALSE,Rx,0,8,0,87,0,81,1,0,0,7
1016360,480,FALSE,Rx,0,8,70,0,5E,9A,55,8,6,EF
1016361,488,FALSE,Rx,0,8,63,21,25,7E,81,FF,26,41
1016362,48A,FALSE,Rx,0,8,79,0A,1,2,0,0,0,70
1016363,440,FALSE,Rx,0,8,20,52,5C,FE,7B,0,74,2
1016364,4A0,FALSE,Rx,0,8,98,6,8E,6,84,6,8C,6
1016365,368,FALSE,Rx,0,8,0A,1F,89,FC,4,0,64,0
1016366,588,FALSE,Rx,0,8,E9,78,7E,13,18,80,4,96
1016367,739,FALSE,Rx,0,7,4,1,11,0,0,0,0,0
1016368,3B2,FALSE,Rx,0,8,0,80,57,2,0,0,0,0
1016369,540,FALSE,Rx,0,8,E0,0,FF,0,FF,0,2,0F
1016370,44C,FALSE,Rx,0,8,D5,2E,42,96,58,2,5,70
1016371,320,FALSE,Rx,0,8,20,20,0E,A3,6,C4,6,91
1016372,0AE,FALSE,Rx,0,8,2B,28,0,0,0,0,3,0
1016373,1A0,FALSE,Rx,0,8,0,40,90,6,FE,FE,0,12
1016374,0C2,FALSE,Rx,0,8,88,0,0,0,80,20,E9,57
1016375,0D0,FALSE,Rx,0,6,60,80,1D,38,25,E0,0,0
1016376,1AC,FALSE,Rx,0,8,59,91,0,0,4C,A1,E4,C1
1016377,050,FALSE,Rx,0,4,0,B9,5C,E5,0,0,0,0
1016378,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,20,44
1016379,280,FALSE,Rx,0,8,1,22,10,0C,21,0,15,21
1016380,380,FALSE,Rx,0,8,0,87,0,66,1,0,0,7
1016381,3A0,FALSE,Rx,0,8,40,1,F6,A6,80,8E,1C,3
1016382,488,FALSE,Rx,0,8,AF,21,22,7E,83,FF,FF,51
1016383,4A0,FALSE,Rx,0,8,94,6,8C,6,82,6,88,6
1016384,440,FALSE,Rx,0,8,20,52,5E,FE,7A,0,7C,2
1016385,4A8,FALSE,Rx,0,8,60,0,7,80,80,0,14,73
1016386,5C0,FALSE,Rx,0,8,0D,0,0,A6,21,0,0,8A
1016387,5A0,FALSE,Rx,0,8,7F,76,4,10,0,DE,1E,AB
1016388,540,FALSE,Rx,0,8,F0,0,FF,0,FF,0,2,0F
1016389,2B7,FALSE,Rx,0,8,11,1,0,0,0,0,10,0
1016390,0D2,FALSE,Rx,0,5,3D,39,0,0,4,0,0,0
1016391,3D4,FALSE,Rx,0,8,0B,8B,80,0,8,0,0,0
1016392,0AE,FALSE,Rx,0,8,3B,38,0,0,0,0,3,0
1016393,1A0,FALSE,Rx,0,8,0,40,8C,6,FE,FE,0,13
1016394,0D0,FALSE,Rx,0,6,71,91,1D,38,25,E0,0,0
1016395,0C2,FALSE,Rx,0,8,88,0,0,0,80,30,CC,47
1016396,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,30,54
1016397,280,FALSE,Rx,0,8,1,22,10,0C,21,0,15,21
1016398,284,FALSE,Rx,0,6,3F,58,54,30,3,0,0,0
1016399,288,FALSE,Rx,0,8,8A,B9,78,0,0,050,A0,9
1016400,380,FALSE,Rx,0,8,0,87,0,63,1,0,0,7
1016401,3D0,FALSE,Rx,0,6,0,0,8,0,C8,81,0,0
1016402,3D2,FALSE,Rx,0,7,A3,11,33,80,1,0,0,0
1016403,480,FALSE,Rx,0,8,84,0,5E,9A,55,8,6,1B
1016404,488,FALSE,Rx,0,8,9F,21,22,7E,83,FF,FF,61
1016405,440,FALSE,Rx,0,8,20,52,5E,FE,7A,0,4,2
1016406,48A,FALSE,Rx,0,8,89,0A,1,2,0,0,0,80
1016407,368,FALSE,Rx,0,8,5,10,89,FC,4,0,64,0
1016408,4A0,FALSE,Rx,0,8,8E,6,8C,6,80,6,86,6
1016409,588,FALSE,Rx,0,8,E9,78,7E,0,18,80,4,96
1016410,38A,FALSE,Rx,0,4,18,80,B8,20,0,0,0,0
1016411,540,FALSE,Rx,0,8,0,0,FF,0,FF,0,2,56
1016412,44C,FALSE,Rx,0,8,3B,30,42,96,58,2,5,80
1016413,320,FALSE,Rx,0,8,20,20,0E,97,6,85,6,91
1016414,0AE,FALSE,Rx,0,8,4B,48,0,0,0,0,3,0
1016415,1A0,FALSE,Rx,0,8,0,40,86,6,FE,FE,0,14
1016416,0C2,FALSE,Rx,0,8,88,0,0,0,80,40,37,37
1016417,0D0,FALSE,Rx,0,6,43,A2,1C,38,25,E0,0,0
1016418,1AC,FALSE,Rx,0,8,52,92,0,0,47,A1,E7,C1
1016419,050,FALSE,Rx,0,4,0,B9,6C,D5,0,0,0,0
1016420,280,FALSE,Rx,0,8,1,22,28,0C,21,0,15,21
1016421,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,40,24
1016422,380,FALSE,Rx,0,8,0,87,0,5E,1,0,0,7
1016423,3A0,FALSE,Rx,0,8,E4,2,F8,AE,A0,0E,1D,3
1016424,488,FALSE,Rx,0,8,8F,21,22,7E,83,FF,FF,71
1016425,4A0,FALSE,Rx,0,8,86,6,88,6,7A,6,80,6
1016426,440,FALSE,Rx,0,8,20,52,5E,FE,7A,0,0C,2
1016427,4A8,FALSE,Rx,0,8,4B,0,3,80,80,0,24,6C
1016428,5C0,FALSE,Rx,0,8,0E,0,0,A6,21,0,0,89
1016429,5A0,FALSE,Rx,0,8,80,70,4,20,0,E0,1E,AB
1016430,366,FALSE,Rx,0,8,050,0,0,0,0,0,80,D0
1016431,56A,FALSE,Rx,0,8,3B,3,8,28,10,8,0,0
1016432,540,FALSE,Rx,0,8,10,0,FF,0,FF,0,2,56
1016433,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1016434,520,FALSE,Rx,0,8,77,C4,1,C1,16,15,92,2
1016435,0D2,FALSE,Rx,0,5,3E,3A,0,0,4,0,0,0
1016436,3D4,FALSE,Rx,0,8,F2,8C,7E,0,8,0,0,0
1016437,0AE,FALSE,Rx,0,8,5B,58,0,0,0,0,3,0
1016438,1A0,FALSE,Rx,0,8,0,40,80,6,FE,FE,0,15
1016439,397,FALSE,Rx,0,8,0E,0E,0,0,0,0,0,0
1016440,0C2,FALSE,Rx,0,8,88,0,0,0,80,050,12,27
1016441,0D0,FALSE,Rx,0,6,52,B3,1C,38,25,E0,0,0
1016442,280,FALSE,Rx,0,8,1,21,28,0C,21,0,15,21
1016443,284,FALSE,Rx,0,6,3E,59,54,30,3,0,0,0
1016444,288,FALSE,Rx,0,8,8A,B9,78,0,0,050,A0,9
1016445,2A0,FALSE,Rx,0,8,0,0,0,64,0,0,050,34
1016446,380,FALSE,Rx,0,8,0,87,0,67,1,0,0,7
1016447,3D0,FALSE,Rx,0,6,0,0,8,0,C8,81,0,0
1016448,480,FALSE,Rx,0,8,84,0,75,9A,55,8,6,30
1016449,488,FALSE,Rx,0,8,7C,21,21,7E,83,FF,FF,81
1016450,440,FALSE,Rx,0,8,20,52,5F,FE,7A,0,14,2
1016451,48A,FALSE,Rx,0,8,99,0A,1,2,0,0,0,90
1016452,368,FALSE,Rx,0,8,4,11,89,FC,4,0,64,0
1016453,4A0,FALSE,Rx,0,8,80,6,82,6,76,6,82,6
1016454,588,FALSE,Rx,0,8,E9,78,7E,6,19,80,4,96
1016455,5D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1016456,44C,FALSE,Rx,0,8,3C,27,42,96,58,2,5,90
1016457,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,2,56
1016458,320,FALSE,Rx,0,8,20,20,0E,8F,6,86,6,91
1016459,0AE,FALSE,Rx,0,8,6B,68,0,0,0,0,3,0
